ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_XGBoost,pred_LightGBM,fallback_XGBoost,nonfinite_XGBoost,catastrophic_XGBoost,residual_guard_XGBoost,residual_nonfinite_XGBoost,residual_raw_min_XGBoost,residual_raw_max_XGBoost,safety_limit_XGBoost,fallback_LightGBM,nonfinite_LightGBM,catastrophic_LightGBM,residual_guard_LightGBM,residual_nonfinite_LightGBM,residual_raw_min_LightGBM,residual_raw_max_LightGBM,safety_limit_LightGBM,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
7,2,2023-01-12,2023-01-10,development,direct,winter_test_like,11.549528,12.198076,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,13.8,21.0,14.892857142857142
8,2,2023-01-12,2023-01-10,development,direct,winter_test_like,18.62849,18.756447,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,17.5,13.0,20.821428571428573
9,2,2023-01-12,2023-01-10,development,direct,winter_test_like,28.619015,29.113699,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,46.5,81.0,38.392857142857146
10,2,2023-01-12,2023-01-10,development,direct,winter_test_like,43.881474,37.614452,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,41.8,89.0,32.142857142857146
11,2,2023-01-12,2023-01-10,development,direct,winter_test_like,50.53719,50.137104,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,61.7,33.0,74.64285714285714
12,2,2023-01-12,2023-01-10,development,direct,winter_test_like,16.35882,15.130204,False,False,False,False,False,,,,False,False,False,False,False,,,,21.0,True,22.1,34.0,26.785714285714285
13,2,2023-01-12,2023-01-10,development,direct,winter_test_like,42.566383,39.932404,False,False,False,False,False,,,,False,False,False,False,False,,,,50.0,True,31.3,41.0,40.42857142857143
14,2,2023-01-12,2023-01-10,development,direct,winter_test_like,41.035313,41.450752,False,False,False,False,False,,,,False,False,False,False,False,,,,32.0,True,20.0,36.0,24.607142857142858
15,2,2023-01-12,2023-01-10,development,direct,winter_test_like,36.568604,40.154156,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,37.7,48.0,32.17857142857143
16,2,2023-01-12,2023-01-10,development,direct,winter_test_like,47.401382,46.909134,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,62.3,47.0,70.89285714285714
17,2,2023-01-12,2023-01-10,development,direct,winter_test_like,19.32037,20.814417,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,11.1,13.0,17.392857142857142
18,2,2023-01-12,2023-01-10,development,direct,winter_test_like,23.207294,20.412481,False,False,False,False,False,,,,False,False,False,False,False,,,,19.0,True,38.8,73.0,35.285714285714285
19,2,2023-01-12,2023-01-10,development,direct,winter_test_like,64.882835,73.01623,False,False,False,False,False,,,,False,False,False,False,False,,,,58.0,True,44.8,105.0,38.607142857142854
20,2,2023-01-12,2023-01-10,development,direct,winter_test_like,36.893356,33.23661,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,46.7,68.0,40.5
21,2,2023-01-12,2023-01-10,development,direct,winter_test_like,24.130802,25.211597,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,20.5,29.0,20.5
22,2,2023-01-12,2023-01-10,development,direct,winter_test_like,4.0794144,5.432005,False,False,False,False,False,,,,False,False,False,False,False,,,,3.0,True,10.8,7.0,17.428571428571427
23,2,2023-01-12,2023-01-10,development,direct,winter_test_like,35.942585,37.442547,False,False,False,False,False,,,,False,False,False,False,False,,,,26.0,True,30.9,39.0,37.785714285714285
24,2,2023-01-12,2023-01-10,development,direct,winter_test_like,5.6716967,11.478918,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,2,2023-01-12,2023-01-10,development,direct,winter_test_like,26.289223,28.192413,False,False,False,False,False,,,,False,False,False,False,False,,,,37.0,True,31.1,56.0,30.678571428571427
26,2,2023-01-12,2023-01-10,development,direct,winter_test_like,0.20775792,0.51849395,False,False,False,False,False,,,,False,False,False,False,False,,,,1.0,False,2.857142857142857,0.0,5.454545454545454
27,2,2023-01-12,2023-01-10,development,direct,winter_test_like,22.768742,20.06853,False,False,False,False,False,,,,False,False,False,False,False,,,,21.0,True,27.666666666666668,38.0,26.416666666666668
28,2,2023-01-12,2023-01-10,development,direct,winter_test_like,16.836325,13.360374,False,False,False,False,False,,,,False,False,False,False,False,,,,11.0,True,4.5,7.0,5.107142857142857
1,3,2023-01-13,2023-01-10,development,direct,winter_test_like,50.813465,52.042843,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,75.8,68.0,81.92857142857143
2,3,2023-01-13,2023-01-10,development,direct,winter_test_like,48.396416,50.52743,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,77.5,120.0,67.25
3,3,2023-01-13,2023-01-10,development,direct,winter_test_like,9.970943,10.719195,False,False,False,False,False,,,,False,False,False,False,False,,,,4.0,True,30.6,13.0,54.67857142857143
4,3,2023-01-13,2023-01-10,development,direct,winter_test_like,64.10229,72.98811,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,78.3,81.0,95.82142857142857
5,3,2023-01-13,2023-01-10,development,direct,winter_test_like,65.78406,74.38482,False,False,False,False,False,,,,False,False,False,False,False,,,,61.0,True,99.1,143.0,116.03571428571429
6,3,2023-01-13,2023-01-10,development,direct,winter_test_like,12.188226,12.350881,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,10.6,13.0,17.0
7,3,2023-01-13,2023-01-10,development,direct,winter_test_like,9.160867,9.67498,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,19.3,34.0,14.892857142857142
8,3,2023-01-13,2023-01-10,development,direct,winter_test_like,13.592041,15.007099,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,13.5,10.0,20.821428571428573
9,3,2023-01-13,2023-01-10,development,direct,winter_test_like,22.946587,24.825165,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,24.5,36.0,38.392857142857146
10,3,2023-01-13,2023-01-10,development,direct,winter_test_like,36.37464,33.260754,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,31.0,63.0,32.142857142857146
11,3,2023-01-13,2023-01-10,development,direct,winter_test_like,47.184666,44.90079,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,51.8,50.0,74.64285714285714
12,3,2023-01-13,2023-01-10,development,direct,winter_test_like,14.88053,13.85955,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,26.7,42.0,26.785714285714285
13,3,2023-01-13,2023-01-10,development,direct,winter_test_like,30.44123,31.923006,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,27.1,36.0,40.42857142857143
14,3,2023-01-13,2023-01-10,development,direct,winter_test_like,31.830673,34.55661,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,19.8,35.0,24.607142857142858
15,3,2023-01-13,2023-01-10,development,direct,winter_test_like,29.774256,32.905403,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,32.3,55.0,32.17857142857143
16,3,2023-01-13,2023-01-10,development,direct,winter_test_like,34.22416,34.546574,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,57.3,50.0,70.89285714285714
17,3,2023-01-13,2023-01-10,development,direct,winter_test_like,16.504848,16.724215,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,9.9,10.0,17.392857142857142
18,3,2023-01-13,2023-01-10,development,direct,winter_test_like,18.440548,16.9182,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,28.7,46.0,35.285714285714285
19,3,2023-01-13,2023-01-10,development,direct,winter_test_like,55.9958,65.4826,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,33.8,74.0,38.607142857142854
20,3,2023-01-13,2023-01-10,development,direct,winter_test_like,32.276627,29.717247,False,False,False,False,False,,,,False,False,False,False,False,,,,15.0,True,43.2,62.0,40.5
21,3,2023-01-13,2023-01-10,development,direct,winter_test_like,20.419931,20.722874,False,False,False,False,False,,,,False,False,False,False,False,,,,24.0,True,15.1,18.0,20.5
22,3,2023-01-13,2023-01-10,development,direct,winter_test_like,3.0723224,2.971084,False,False,False,False,False,,,,False,False,False,False,False,,,,3.0,True,6.4,1.0,17.428571428571427
23,3,2023-01-13,2023-01-10,development,direct,winter_test_like,28.92811,29.702318,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,31.1,56.0,37.785714285714285
24,3,2023-01-13,2023-01-10,development,direct,winter_test_like,4.679894,8.885184,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,3,2023-01-13,2023-01-10,development,direct,winter_test_like,24.238268,23.807928,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,19.0,33.0,30.678571428571427
26,3,2023-01-13,2023-01-10,development,direct,winter_test_like,0.2949327,0.42990023,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,13.0,13.0,5.454545454545454
27,3,2023-01-13,2023-01-10,development,direct,winter_test_like,19.80332,17.418425,False,False,False,False,False,,,,False,False,False,False,False,,,,3.0,True,20.0,23.0,26.416666666666668
28,3,2023-01-13,2023-01-10,development,direct,winter_test_like,14.417844,10.520946,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,3.5,6.0,5.107142857142857
1,4,2023-01-14,2023-01-10,development,direct,winter_test_like,30.800459,32.005592,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,46.2,51.0,81.92857142857143
2,4,2023-01-14,2023-01-10,development,direct,winter_test_like,32.998924,37.31814,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,46.5,75.0,67.25
3,4,2023-01-14,2023-01-10,development,direct,winter_test_like,6.415588,8.226661,False,False,False,False,False,,,,False,False,False,False,False,,,,6.0,True,20.0,15.0,54.67857142857143
4,4,2023-01-14,2023-01-10,development,direct,winter_test_like,37.544376,44.08288,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,46.7,55.0,95.82142857142857
5,4,2023-01-14,2023-01-10,development,direct,winter_test_like,48.742107,56.586136,False,False,False,False,False,,,,False,False,False,False,False,,,,67.0,True,67.7,108.0,116.03571428571429
6,4,2023-01-14,2023-01-10,development,direct,winter_test_like,10.509556,10.546791,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,9.4,12.0,17.0
7,4,2023-01-14,2023-01-10,development,direct,winter_test_like,7.489147,9.032729,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,7.0,11.0,14.892857142857142
8,4,2023-01-14,2023-01-10,development,direct,winter_test_like,7.5597267,12.5302925,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,8.9,15.0,20.821428571428573
9,4,2023-01-14,2023-01-10,development,direct,winter_test_like,18.431353,21.778048,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,22.3,38.0,38.392857142857146
10,4,2023-01-14,2023-01-10,development,direct,winter_test_like,28.164331,28.664621,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,23.0,45.0,32.142857142857146
11,4,2023-01-14,2023-01-10,development,direct,winter_test_like,28.836533,26.000011,False,False,False,False,False,,,,False,False,False,False,False,,,,24.0,True,26.0,24.0,74.64285714285714
12,4,2023-01-14,2023-01-10,development,direct,winter_test_like,12.757057,12.667731,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,22.9,37.0,26.785714285714285
13,4,2023-01-14,2023-01-10,development,direct,winter_test_like,26.542116,28.294363,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,26.9,38.0,40.42857142857143
14,4,2023-01-14,2023-01-10,development,direct,winter_test_like,28.165016,32.681107,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,19.5,40.0,24.607142857142858
15,4,2023-01-14,2023-01-10,development,direct,winter_test_like,25.480194,24.67315,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,15.0,24.0,32.17857142857143
16,4,2023-01-14,2023-01-10,development,direct,winter_test_like,24.865978,27.11131,False,False,False,False,False,,,,False,False,False,False,False,,,,24.0,True,39.1,46.0,70.89285714285714
17,4,2023-01-14,2023-01-10,development,direct,winter_test_like,14.436194,15.000025,False,False,False,False,False,,,,False,False,False,False,False,,,,17.0,True,10.5,15.0,17.392857142857142
18,4,2023-01-14,2023-01-10,development,direct,winter_test_like,14.546973,14.687574,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,23.2,35.0,35.285714285714285
19,4,2023-01-14,2023-01-10,development,direct,winter_test_like,50.624306,43.239147,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,28.5,66.0,38.607142857142854
20,4,2023-01-14,2023-01-10,development,direct,winter_test_like,23.514822,24.206978,False,False,False,False,False,,,,False,False,False,False,False,,,,11.0,True,23.1,35.0,40.5
21,4,2023-01-14,2023-01-10,development,direct,winter_test_like,16.505281,17.391516,False,False,False,False,False,,,,False,False,False,False,False,,,,16.0,True,12.1,17.0,20.5
22,4,2023-01-14,2023-01-10,development,direct,winter_test_like,3.2834563,2.1250286,False,False,False,False,False,,,,False,False,False,False,False,,,,1.0,True,5.5,2.0,17.428571428571427
23,4,2023-01-14,2023-01-10,development,direct,winter_test_like,23.883007,26.086102,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,25.7,45.0,37.785714285714285
24,4,2023-01-14,2023-01-10,development,direct,winter_test_like,4.104713,7.1545978,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,4,2023-01-14,2023-01-10,development,direct,winter_test_like,22.57792,21.413542,False,False,False,False,False,,,,False,False,False,False,False,,,,15.0,True,23.0,31.0,30.678571428571427
26,4,2023-01-14,2023-01-10,development,direct,winter_test_like,0.34612662,0.34884554,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,9.0,9.0,5.454545454545454
27,4,2023-01-14,2023-01-10,development,direct,winter_test_like,14.674957,15.484355,False,False,False,False,False,,,,False,False,False,False,False,,,,5.0,True,19.444444444444443,23.0,26.416666666666668
28,4,2023-01-14,2023-01-10,development,direct,winter_test_like,12.861313,8.397585,False,False,False,False,False,,,,False,False,False,False,False,,,,11.0,True,5.8,12.0,5.107142857142857
1,5,2023-01-15,2023-01-10,development,direct,winter_test_like,44.293533,42.372025,False,False,False,False,False,,,,False,False,False,False,False,,,,39.0,True,56.7,65.0,81.92857142857143
2,5,2023-01-15,2023-01-10,development,direct,winter_test_like,46.974285,55.071465,False,False,False,False,False,,,,False,False,False,False,False,,,,53.0,True,60.1,98.0,67.25
3,5,2023-01-15,2023-01-10,development,direct,winter_test_like,7.7427874,11.929644,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,30.2,14.0,54.67857142857143
4,5,2023-01-15,2023-01-10,development,direct,winter_test_like,53.927094,59.908848,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,75.6,98.0,95.82142857142857
5,5,2023-01-15,2023-01-10,development,direct,winter_test_like,69.521545,76.69869,False,False,False,False,False,,,,False,False,False,False,False,,,,93.0,True,115.7,167.0,116.03571428571429
6,5,2023-01-15,2023-01-10,development,direct,winter_test_like,16.321058,17.11704,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,22.8,38.0,17.0
7,5,2023-01-15,2023-01-10,development,direct,winter_test_like,10.955128,10.550189,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,16.2,26.0,14.892857142857142
8,5,2023-01-15,2023-01-10,development,direct,winter_test_like,14.359261,18.802237,False,False,False,False,False,,,,False,False,False,False,False,,,,17.0,True,20.1,31.0,20.821428571428573
9,5,2023-01-15,2023-01-10,development,direct,winter_test_like,28.570461,30.92926,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,42.0,63.0,38.392857142857146
10,5,2023-01-15,2023-01-10,development,direct,winter_test_like,39.92223,35.846664,False,False,False,False,False,,,,False,False,False,False,False,,,,48.0,True,42.5,86.0,32.142857142857146
11,5,2023-01-15,2023-01-10,development,direct,winter_test_like,40.604122,33.36047,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,38.6,39.0,74.64285714285714
12,5,2023-01-15,2023-01-10,development,direct,winter_test_like,20.392233,20.242937,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,31.5,47.0,26.785714285714285
13,5,2023-01-15,2023-01-10,development,direct,winter_test_like,36.191216,39.25021,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,55.4,77.0,40.42857142857143
14,5,2023-01-15,2023-01-10,development,direct,winter_test_like,39.57564,42.129997,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,42.2,73.0,24.607142857142858
15,5,2023-01-15,2023-01-10,development,direct,winter_test_like,34.66286,40.816555,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,42.5,80.0,32.17857142857143
16,5,2023-01-15,2023-01-10,development,direct,winter_test_like,40.103905,42.67971,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,63.9,72.0,70.89285714285714
17,5,2023-01-15,2023-01-10,development,direct,winter_test_like,25.2892,28.684013,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,20.2,24.0,17.392857142857142
18,5,2023-01-15,2023-01-10,development,direct,winter_test_like,21.51201,21.126377,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,55.6,83.0,35.285714285714285
19,5,2023-01-15,2023-01-10,development,direct,winter_test_like,73.62833,76.11188,False,False,False,False,False,,,,False,False,False,False,False,,,,59.0,True,72.7,176.0,38.607142857142854
20,5,2023-01-15,2023-01-10,development,direct,winter_test_like,33.948257,32.769558,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,43.3,58.0,40.5
21,5,2023-01-15,2023-01-10,development,direct,winter_test_like,27.538647,29.463982,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,22.7,33.0,20.5
22,5,2023-01-15,2023-01-10,development,direct,winter_test_like,3.4032362,2.939013,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,True,9.7,0.0,17.428571428571427
23,5,2023-01-15,2023-01-10,development,direct,winter_test_like,33.21087,37.70219,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,40.8,73.0,37.785714285714285
24,5,2023-01-15,2023-01-10,development,direct,winter_test_like,4.8910956,11.5380945,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,5,2023-01-15,2023-01-10,development,direct,winter_test_like,29.630096,29.936148,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,30.9,41.0,30.678571428571427
26,5,2023-01-15,2023-01-10,development,direct,winter_test_like,0.32442027,0.34607777,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,0.0,0.0,5.454545454545454
27,5,2023-01-15,2023-01-10,development,direct,winter_test_like,27.825258,25.331772,False,False,False,False,False,,,,False,False,False,False,False,,,,1.0,True,35.333333333333336,42.0,26.416666666666668
28,5,2023-01-15,2023-01-10,development,direct,winter_test_like,18.076763,16.546621,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,5.9,8.0,5.107142857142857
1,6,2023-01-16,2023-01-10,development,direct,winter_test_like,51.652893,49.99957,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,58.2,50.0,81.92857142857143
2,6,2023-01-16,2023-01-10,development,direct,winter_test_like,42.52331,46.29513,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,66.3,58.0,67.25
3,6,2023-01-16,2023-01-10,development,direct,winter_test_like,26.416567,24.627308,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,30.0,10.0,54.67857142857143
4,6,2023-01-16,2023-01-10,development,direct,winter_test_like,28.771498,32.47507,False,False,False,False,False,,,,False,False,False,False,False,,,,11.0,True,79.1,77.0,95.82142857142857
5,6,2023-01-16,2023-01-10,development,direct,winter_test_like,81.60537,82.161896,False,False,False,False,False,,,,False,False,False,False,False,,,,86.0,True,132.4,95.0,116.03571428571429
6,6,2023-01-16,2023-01-10,development,direct,winter_test_like,16.466648,16.176762,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,22.1,23.0,17.0
7,6,2023-01-16,2023-01-10,development,direct,winter_test_like,19.709064,20.862835,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,16.1,11.0,14.892857142857142
8,6,2023-01-16,2023-01-10,development,direct,winter_test_like,41.284893,39.005833,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,29.8,19.0,20.821428571428573
9,6,2023-01-16,2023-01-10,development,direct,winter_test_like,28.057753,29.19062,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,58.6,36.0,38.392857142857146
10,6,2023-01-16,2023-01-10,development,direct,winter_test_like,25.290997,22.934814,False,False,False,False,False,,,,False,False,False,False,False,,,,31.0,True,47.1,40.0,32.142857142857146
11,6,2023-01-16,2023-01-10,development,direct,winter_test_like,48.215218,44.424377,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,59.2,43.0,74.64285714285714
12,6,2023-01-16,2023-01-10,development,direct,winter_test_like,19.991348,18.247454,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,30.5,28.0,26.785714285714285
13,6,2023-01-16,2023-01-10,development,direct,winter_test_like,48.305714,44.916687,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,47.3,42.0,40.42857142857143
