ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,pred_AppShare_NeuralNet,pred_QuantityApp_NeuralNet,pred_QuantityWeb_NeuralNet,actual_AppShare,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
27,1,2023-01-11,2023-01-10,development,direct,winter_test_like,25.546720705919537,0.2699718,6.896893864713568,18.649826841205968,0.11428571428571428,False,False,False,False,False,,,,25.546720705919537,35.0,True,33.4,52.0,26.416666666666668
28,1,2023-01-11,2023-01-10,development,direct,winter_test_like,14.356563995915742,0.16646758,2.389902425589754,11.966661998184938,0.25,False,False,False,False,False,,,,14.356563995915742,28.0,True,4.7,6.0,5.107142857142857
1,2,2023-01-12,2023-01-10,development,direct,winter_test_like,47.95256927188342,0.10141067,4.862902277277597,43.08966628005686,0.027777777777777776,False,False,False,False,False,,,,47.95256927188342,36.0,True,60.6,57.0,81.92857142857143
2,2,2023-01-12,2023-01-10,development,direct,winter_test_like,70.05205578811139,0.06737972,4.720087940087483,65.33196836995239,0.02040816326530612,False,False,False,False,False,,,,70.05205578811139,49.0,True,63.0,89.0,67.25
3,2,2023-01-12,2023-01-10,development,direct,winter_test_like,6.516570550457024,0.053581648,0.34916858663157063,6.167401915273219,0.0,False,False,False,False,False,,,,6.516570550457024,10.0,True,37.4,15.0,54.67857142857143
4,2,2023-01-12,2023-01-10,development,direct,winter_test_like,67.8725232377318,0.08786648,5.963719547358341,61.908803184683755,0.07692307692307693,False,False,False,False,False,,,,67.8725232377318,52.0,True,87.3,88.0,95.82142857142857
5,2,2023-01-12,2023-01-10,development,direct,winter_test_like,73.02832902624753,0.16697854,12.194163616040097,60.83416541020744,0.02702702702702703,False,False,False,False,False,,,,73.02832902624753,74.0,True,88.0,117.0,116.03571428571429
6,2,2023-01-12,2023-01-10,development,direct,winter_test_like,20.240292717047417,0.21179622,4.286817572499106,15.953475144548312,0.07692307692307693,False,False,False,False,False,,,,20.240292717047417,26.0,True,13.5,21.0,17.0
7,2,2023-01-12,2023-01-10,development,direct,winter_test_like,7.4332400723808325,0.118366025,0.8798430831243186,6.553397155402377,0.1111111111111111,False,False,False,False,False,,,,7.4332400723808325,18.0,True,13.8,21.0,14.892857142857142
8,2,2023-01-12,2023-01-10,development,direct,winter_test_like,14.220515318781077,0.17827515,2.535164544775959,11.685350562102927,0.0,False,False,False,False,False,,,,14.220515318781077,27.0,True,17.5,13.0,20.821428571428573
9,2,2023-01-12,2023-01-10,development,direct,winter_test_like,22.042864654723296,0.19624959,4.325903136013907,17.716961190245108,0.22727272727272727,False,False,False,False,False,,,,22.042864654723296,44.0,True,46.5,81.0,38.392857142857146
10,2,2023-01-12,2023-01-10,development,direct,winter_test_like,48.064140154421075,0.10857219,5.218429076716991,42.84571143580983,0.09090909090909091,False,False,False,False,False,,,,48.064140154421075,44.0,True,41.8,89.0,32.142857142857146
11,2,2023-01-12,2023-01-10,development,direct,winter_test_like,36.80193904396934,0.09328515,3.433074434405104,33.36886488376005,0.1111111111111111,False,False,False,False,False,,,,36.80193904396934,45.0,True,61.7,33.0,74.64285714285714
12,2,2023-01-12,2023-01-10,development,direct,winter_test_like,11.755383943948734,0.2716801,3.193703730860254,8.561679862750738,0.19047619047619047,False,False,False,False,False,,,,11.755383943948734,21.0,True,22.1,34.0,26.785714285714285
13,2,2023-01-12,2023-01-10,development,direct,winter_test_like,39.32958689255959,0.11298178,4.443526787411441,34.88605951909163,0.2,False,False,False,False,False,,,,39.32958689255959,50.0,True,31.3,41.0,40.42857142857143
14,2,2023-01-12,2023-01-10,development,direct,winter_test_like,34.26883544240592,0.23002246,7.882601837413451,26.386234626283354,0.125,False,False,False,False,False,,,,34.26883544240592,32.0,True,20.0,36.0,24.607142857142858
15,2,2023-01-12,2023-01-10,development,direct,winter_test_like,37.251596185455426,0.117773965,4.387268185381171,32.864328555166296,0.15555555555555556,False,False,False,False,False,,,,37.251596185455426,45.0,True,37.7,48.0,32.17857142857143
16,2,2023-01-12,2023-01-10,development,direct,winter_test_like,26.211729560911824,0.09535012,2.4992914670718593,23.71243731266955,0.021739130434782608,False,False,False,False,False,,,,26.211729560911824,46.0,True,62.3,47.0,70.89285714285714
17,2,2023-01-12,2023-01-10,development,direct,winter_test_like,15.5998992250695,0.13527165,2.110224163123034,13.489674829489854,0.05,False,False,False,False,False,,,,15.5998992250695,20.0,True,11.1,13.0,17.392857142857142
18,2,2023-01-12,2023-01-10,development,direct,winter_test_like,15.693641402725637,0.16522425,2.592970195369701,13.100671207355937,0.3157894736842105,False,False,False,False,False,,,,15.693641402725637,19.0,True,38.8,73.0,35.285714285714285
19,2,2023-01-12,2023-01-10,development,direct,winter_test_like,98.11004564032204,0.16417131,16.106854548087746,82.00318816832709,0.2413793103448276,False,False,False,False,False,,,,98.11004564032204,58.0,True,44.8,105.0,38.607142857142854
20,2,2023-01-12,2023-01-10,development,direct,winter_test_like,24.925638790174226,0.06992864,1.7430159877561255,23.18262261670762,0.05555555555555555,False,False,False,False,False,,,,24.925638790174226,36.0,True,46.7,68.0,40.5
21,2,2023-01-12,2023-01-10,development,direct,winter_test_like,17.57972948462777,0.2027694,3.5646311767180037,14.015098307909765,0.16,False,False,False,False,False,,,,17.57972948462777,25.0,True,20.5,29.0,20.5
22,2,2023-01-12,2023-01-10,development,direct,winter_test_like,4.200982965555439,0.20794068,0.8735552661577874,3.3274276367981273,0.0,False,False,False,False,False,,,,4.200982965555439,3.0,True,10.8,7.0,17.428571428571427
23,2,2023-01-12,2023-01-10,development,direct,winter_test_like,31.20713592624209,0.13362199,4.169959625907489,27.0371763003346,0.15384615384615385,False,False,False,False,False,,,,31.20713592624209,26.0,True,30.9,39.0,37.785714285714285
24,2,2023-01-12,2023-01-10,development,direct,winter_test_like,10.664784602270062,0.0007429944,0.007923875487208862,10.656860967021682,,False,False,False,False,False,,,,10.664784602270062,0.0,False,,,
25,2,2023-01-12,2023-01-10,development,direct,winter_test_like,23.858343392634787,0.16593148,3.958850185176925,19.899493562974882,0.24324324324324326,False,False,False,False,False,,,,23.858343392634787,37.0,True,31.1,56.0,30.678571428571427
26,2,2023-01-12,2023-01-10,development,direct,winter_test_like,0.456304231101864,0.08947511,0.04082787135034819,0.41547636655097875,1.0,False,False,False,False,False,,,,0.456304231101864,1.0,False,2.857142857142857,0.0,5.454545454545454
27,2,2023-01-12,2023-01-10,development,direct,winter_test_like,18.85057847551047,0.2730757,5.147634908951964,13.702943566558506,0.047619047619047616,False,False,False,False,False,,,,18.85057847551047,21.0,True,27.666666666666668,38.0,26.416666666666668
28,2,2023-01-12,2023-01-10,development,direct,winter_test_like,12.744054942818718,0.18626632,2.3737881901246616,10.370266942595274,0.2727272727272727,False,False,False,False,False,,,,12.744054942818718,11.0,True,4.5,7.0,5.107142857142857
1,3,2023-01-13,2023-01-10,development,direct,winter_test_like,46.94247489476428,0.118594445,5.567116770598947,41.37535707491926,0.044444444444444446,False,False,False,False,False,,,,46.94247489476428,45.0,True,75.8,68.0,81.92857142857143
2,3,2023-01-13,2023-01-10,development,direct,winter_test_like,57.614960720268506,0.10721128,6.1769735067207705,51.43798635501792,0.13043478260869565,False,False,False,False,False,,,,57.614960720268506,46.0,True,77.5,120.0,67.25
3,3,2023-01-13,2023-01-10,development,direct,winter_test_like,5.566588778445794,0.053831596,0.29965835781572114,5.266930524315869,0.0,False,False,False,False,False,,,,5.566588778445794,4.0,True,30.6,13.0,54.67857142857143
4,3,2023-01-13,2023-01-10,development,direct,winter_test_like,56.94428345803472,0.08889402,5.0620061040906705,51.88227777821202,0.06382978723404255,False,False,False,False,False,,,,56.94428345803472,47.0,True,78.3,81.0,95.82142857142857
5,3,2023-01-13,2023-01-10,development,direct,winter_test_like,66.22773560424724,0.15516669,10.276338227259558,55.951397376987686,0.04918032786885246,False,False,False,False,False,,,,66.22773560424724,61.0,True,99.1,143.0,116.03571428571429
6,3,2023-01-13,2023-01-10,development,direct,winter_test_like,10.43393601169695,0.22283398,2.3250354483765032,8.108900407842684,0.1111111111111111,False,False,False,False,False,,,,10.43393601169695,18.0,True,10.6,13.0,17.0
7,3,2023-01-13,2023-01-10,development,direct,winter_test_like,6.371352115619779,0.10140622,0.6460947128077477,5.725257402812032,0.3,False,False,False,False,False,,,,6.371352115619779,10.0,True,19.3,34.0,14.892857142857142
8,3,2023-01-13,2023-01-10,development,direct,winter_test_like,11.338148885592025,0.1939632,2.1991836382693264,9.138965585225867,0.22727272727272727,False,False,False,False,False,,,,11.338148885592025,22.0,True,13.5,10.0,20.821428571428573
9,3,2023-01-13,2023-01-10,development,direct,winter_test_like,21.032077613672953,0.20331776,4.276194938448995,16.75588267522396,0.15151515151515152,False,False,False,False,False,,,,21.032077613672953,33.0,True,24.5,36.0,38.392857142857146
10,3,2023-01-13,2023-01-10,development,direct,winter_test_like,42.69849184936114,0.12716039,5.429556673203377,37.268935812414874,0.10714285714285714,False,False,False,False,False,,,,42.69849184936114,28.0,True,31.0,63.0,32.142857142857146
11,3,2023-01-13,2023-01-10,development,direct,winter_test_like,33.03607520712867,0.07399096,2.444371031510822,30.59170491403167,0.06896551724137931,False,False,False,False,False,,,,33.03607520712867,29.0,True,51.8,50.0,74.64285714285714
12,3,2023-01-13,2023-01-10,development,direct,winter_test_like,10.585557792242106,0.24030675,2.5437809893548797,8.041776960624329,0.18181818181818182,False,False,False,False,False,,,,10.585557792242106,22.0,True,26.7,42.0,26.785714285714285
