ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
10,2,2023-01-12,2023-01-10,development,direct,winter_test_like,42.382494590639915,False,False,False,False,False,,,,42.382494590639915,44.0,True,41.8,89.0,32.142857142857146
11,2,2023-01-12,2023-01-10,development,direct,winter_test_like,30.37825871095297,False,False,False,False,False,,,,30.37825871095297,45.0,True,61.7,33.0,74.64285714285714
12,2,2023-01-12,2023-01-10,development,direct,winter_test_like,16.625082247513145,False,False,False,False,False,,,,16.625082247513145,21.0,True,22.1,34.0,26.785714285714285
13,2,2023-01-12,2023-01-10,development,direct,winter_test_like,36.69969571930516,False,False,False,False,False,,,,36.69969571930516,50.0,True,31.3,41.0,40.42857142857143
14,2,2023-01-12,2023-01-10,development,direct,winter_test_like,36.79669627830092,False,False,False,False,False,,,,36.79669627830092,32.0,True,20.0,36.0,24.607142857142858
15,2,2023-01-12,2023-01-10,development,direct,winter_test_like,41.88139763587387,False,False,False,False,False,,,,41.88139763587387,45.0,True,37.7,48.0,32.17857142857143
16,2,2023-01-12,2023-01-10,development,direct,winter_test_like,37.64363159990481,False,False,False,False,False,,,,37.64363159990481,46.0,True,62.3,47.0,70.89285714285714
17,2,2023-01-12,2023-01-10,development,direct,winter_test_like,20.7760094080144,False,False,False,False,False,,,,20.7760094080144,20.0,True,11.1,13.0,17.392857142857142
18,2,2023-01-12,2023-01-10,development,direct,winter_test_like,22.69579267783309,False,False,False,False,False,,,,22.69579267783309,19.0,True,38.8,73.0,35.285714285714285
19,2,2023-01-12,2023-01-10,development,direct,winter_test_like,55.97293400357365,False,False,False,False,False,,,,55.97293400357365,58.0,True,44.8,105.0,38.607142857142854
20,2,2023-01-12,2023-01-10,development,direct,winter_test_like,30.076966951265156,False,False,False,False,False,,,,30.076966951265156,36.0,True,46.7,68.0,40.5
21,2,2023-01-12,2023-01-10,development,direct,winter_test_like,21.372892611583296,False,False,False,False,False,,,,21.372892611583296,25.0,True,20.5,29.0,20.5
22,2,2023-01-12,2023-01-10,development,direct,winter_test_like,8.812394634235309,False,False,False,False,False,,,,8.812394634235309,3.0,True,10.8,7.0,17.428571428571427
23,2,2023-01-12,2023-01-10,development,direct,winter_test_like,34.03065834934872,False,False,False,False,False,,,,34.03065834934872,26.0,True,30.9,39.0,37.785714285714285
24,2,2023-01-12,2023-01-10,development,direct,winter_test_like,0.0,False,False,False,False,False,,,,0.0,0.0,False,,,
25,2,2023-01-12,2023-01-10,development,direct,winter_test_like,28.197373325162424,False,False,False,False,False,,,,28.197373325162424,37.0,True,31.1,56.0,30.678571428571427
26,2,2023-01-12,2023-01-10,development,direct,winter_test_like,2.114555557619752,False,False,False,False,False,,,,2.114555557619752,1.0,False,2.857142857142857,0.0,5.454545454545454
27,2,2023-01-12,2023-01-10,development,direct,winter_test_like,16.27362785217997,False,False,False,False,False,,,,16.27362785217997,21.0,True,27.666666666666668,38.0,26.416666666666668
28,2,2023-01-12,2023-01-10,development,direct,winter_test_like,10.806470379430541,False,False,False,False,False,,,,10.806470379430541,11.0,True,4.5,7.0,5.107142857142857
1,3,2023-01-13,2023-01-10,development,direct,winter_test_like,43.534457613416905,False,False,False,False,False,,,,43.534457613416905,45.0,True,75.8,68.0,81.92857142857143
2,3,2023-01-13,2023-01-10,development,direct,winter_test_like,43.85945003057459,False,False,False,False,False,,,,43.85945003057459,46.0,True,77.5,120.0,67.25
3,3,2023-01-13,2023-01-10,development,direct,winter_test_like,5.127986386658279,False,False,False,False,False,,,,5.127986386658279,4.0,True,30.6,13.0,54.67857142857143
4,3,2023-01-13,2023-01-10,development,direct,winter_test_like,65.6814851224666,False,False,False,False,False,,,,65.6814851224666,47.0,True,78.3,81.0,95.82142857142857
5,3,2023-01-13,2023-01-10,development,direct,winter_test_like,62.9921581942696,False,False,False,False,False,,,,62.9921581942696,61.0,True,99.1,143.0,116.03571428571429
6,3,2023-01-13,2023-01-10,development,direct,winter_test_like,15.136085075540176,False,False,False,False,False,,,,15.136085075540176,18.0,True,10.6,13.0,17.0
7,3,2023-01-13,2023-01-10,development,direct,winter_test_like,9.389332337317954,False,False,False,False,False,,,,9.389332337317954,10.0,True,19.3,34.0,14.892857142857142
8,3,2023-01-13,2023-01-10,development,direct,winter_test_like,12.832865245740802,False,False,False,False,False,,,,12.832865245740802,22.0,True,13.5,10.0,20.821428571428573
9,3,2023-01-13,2023-01-10,development,direct,winter_test_like,22.06159804320176,False,False,False,False,False,,,,22.06159804320176,33.0,True,24.5,36.0,38.392857142857146
10,3,2023-01-13,2023-01-10,development,direct,winter_test_like,42.06527589032758,False,False,False,False,False,,,,42.06527589032758,28.0,True,31.0,63.0,32.142857142857146
11,3,2023-01-13,2023-01-10,development,direct,winter_test_like,31.189547206901867,False,False,False,False,False,,,,31.189547206901867,29.0,True,51.8,50.0,74.64285714285714
12,3,2023-01-13,2023-01-10,development,direct,winter_test_like,15.105072323624961,False,False,False,False,False,,,,15.105072323624961,22.0,True,26.7,42.0,26.785714285714285
13,3,2023-01-13,2023-01-10,development,direct,winter_test_like,31.707834345948726,False,False,False,False,False,,,,31.707834345948726,28.0,True,27.1,36.0,40.42857142857143
14,3,2023-01-13,2023-01-10,development,direct,winter_test_like,31.395004122131407,False,False,False,False,False,,,,31.395004122131407,41.0,True,19.8,35.0,24.607142857142858
15,3,2023-01-13,2023-01-10,development,direct,winter_test_like,35.10503100151707,False,False,False,False,False,,,,35.10503100151707,35.0,True,32.3,55.0,32.17857142857143
16,3,2023-01-13,2023-01-10,development,direct,winter_test_like,29.275956994642392,False,False,False,False,False,,,,29.275956994642392,29.0,True,57.3,50.0,70.89285714285714
17,3,2023-01-13,2023-01-10,development,direct,winter_test_like,16.27615670651208,False,False,False,False,False,,,,16.27615670651208,10.0,True,9.9,10.0,17.392857142857142
18,3,2023-01-13,2023-01-10,development,direct,winter_test_like,18.603890373284756,False,False,False,False,False,,,,18.603890373284756,18.0,True,28.7,46.0,35.285714285714285
19,3,2023-01-13,2023-01-10,development,direct,winter_test_like,50.4527818491255,False,False,False,False,False,,,,50.4527818491255,47.0,True,33.8,74.0,38.607142857142854
20,3,2023-01-13,2023-01-10,development,direct,winter_test_like,29.5985042794144,False,False,False,False,False,,,,29.5985042794144,15.0,True,43.2,62.0,40.5
21,3,2023-01-13,2023-01-10,development,direct,winter_test_like,17.568783192306842,False,False,False,False,False,,,,17.568783192306842,24.0,True,15.1,18.0,20.5
22,3,2023-01-13,2023-01-10,development,direct,winter_test_like,6.937486174857374,False,False,False,False,False,,,,6.937486174857374,3.0,True,6.4,1.0,17.428571428571427
23,3,2023-01-13,2023-01-10,development,direct,winter_test_like,31.05793690603754,False,False,False,False,False,,,,31.05793690603754,28.0,True,31.1,56.0,37.785714285714285
24,3,2023-01-13,2023-01-10,development,direct,winter_test_like,0.0,False,False,False,False,False,,,,0.0,0.0,False,,,
25,3,2023-01-13,2023-01-10,development,direct,winter_test_like,24.858362470405453,False,False,False,False,False,,,,24.858362470405453,23.0,True,19.0,33.0,30.678571428571427
26,3,2023-01-13,2023-01-10,development,direct,winter_test_like,1.161386913830528,False,False,False,False,False,,,,1.161386913830528,0.0,False,13.0,13.0,5.454545454545454
27,3,2023-01-13,2023-01-10,development,direct,winter_test_like,13.429635394799584,False,False,False,False,False,,,,13.429635394799584,3.0,True,20.0,23.0,26.416666666666668
28,3,2023-01-13,2023-01-10,development,direct,winter_test_like,9.59003125240392,False,False,False,False,False,,,,9.59003125240392,23.0,True,3.5,6.0,5.107142857142857
1,4,2023-01-14,2023-01-10,development,direct,winter_test_like,29.083910896188474,False,False,False,False,False,,,,29.083910896188474,23.0,True,46.2,51.0,81.92857142857143
2,4,2023-01-14,2023-01-10,development,direct,winter_test_like,30.84369839855024,False,False,False,False,False,,,,30.84369839855024,41.0,True,46.5,75.0,67.25
3,4,2023-01-14,2023-01-10,development,direct,winter_test_like,4.092895245775201,False,False,False,False,False,,,,4.092895245775201,6.0,True,20.0,15.0,54.67857142857143
4,4,2023-01-14,2023-01-10,development,direct,winter_test_like,47.49228137109138,False,False,False,False,False,,,,47.49228137109138,34.0,True,46.7,55.0,95.82142857142857
5,4,2023-01-14,2023-01-10,development,direct,winter_test_like,42.28861805932748,False,False,False,False,False,,,,42.28861805932748,67.0,True,67.7,108.0,116.03571428571429
6,4,2023-01-14,2023-01-10,development,direct,winter_test_like,14.355788737292396,False,False,False,False,False,,,,14.355788737292396,18.0,True,9.4,12.0,17.0
7,4,2023-01-14,2023-01-10,development,direct,winter_test_like,7.034998023141909,False,False,False,False,False,,,,7.034998023141909,10.0,True,7.0,11.0,14.892857142857142
8,4,2023-01-14,2023-01-10,development,direct,winter_test_like,9.504224961932652,False,False,False,False,False,,,,9.504224961932652,13.0,True,8.9,15.0,20.821428571428573
9,4,2023-01-14,2023-01-10,development,direct,winter_test_like,21.724331269359652,False,False,False,False,False,,,,21.724331269359652,34.0,True,22.3,38.0,38.392857142857146
10,4,2023-01-14,2023-01-10,development,direct,winter_test_like,38.701031609047845,False,False,False,False,False,,,,38.701031609047845,36.0,True,23.0,45.0,32.142857142857146
11,4,2023-01-14,2023-01-10,development,direct,winter_test_like,25.865354677849176,False,False,False,False,False,,,,25.865354677849176,24.0,True,26.0,24.0,74.64285714285714
12,4,2023-01-14,2023-01-10,development,direct,winter_test_like,13.78205893462847,False,False,False,False,False,,,,13.78205893462847,13.0,True,22.9,37.0,26.785714285714285
13,4,2023-01-14,2023-01-10,development,direct,winter_test_like,29.34770566162487,False,False,False,False,False,,,,29.34770566162487,30.0,True,26.9,38.0,40.42857142857143
14,4,2023-01-14,2023-01-10,development,direct,winter_test_like,32.98330482657842,False,False,False,False,False,,,,32.98330482657842,23.0,True,19.5,40.0,24.607142857142858
15,4,2023-01-14,2023-01-10,development,direct,winter_test_like,31.946654928537022,False,False,False,False,False,,,,31.946654928537022,35.0,True,15.0,24.0,32.17857142857143
16,4,2023-01-14,2023-01-10,development,direct,winter_test_like,21.124997088724545,False,False,False,False,False,,,,21.124997088724545,24.0,True,39.1,46.0,70.89285714285714
17,4,2023-01-14,2023-01-10,development,direct,winter_test_like,14.124623196184807,False,False,False,False,False,,,,14.124623196184807,17.0,True,10.5,15.0,17.392857142857142
18,4,2023-01-14,2023-01-10,development,direct,winter_test_like,15.63843473323443,False,False,False,False,False,,,,15.63843473323443,13.0,True,23.2,35.0,35.285714285714285
19,4,2023-01-14,2023-01-10,development,direct,winter_test_like,46.97035883172505,False,False,False,False,False,,,,46.97035883172505,44.0,True,28.5,66.0,38.607142857142854
20,4,2023-01-14,2023-01-10,development,direct,winter_test_like,23.395382515304043,False,False,False,False,False,,,,23.395382515304043,11.0,True,23.1,35.0,40.5
21,4,2023-01-14,2023-01-10,development,direct,winter_test_like,16.26117020790847,False,False,False,False,False,,,,16.26117020790847,16.0,True,12.1,17.0,20.5
22,4,2023-01-14,2023-01-10,development,direct,winter_test_like,6.241363537897722,False,False,False,False,False,,,,6.241363537897722,1.0,True,5.5,2.0,17.428571428571427
23,4,2023-01-14,2023-01-10,development,direct,winter_test_like,28.739505702548225,False,False,False,False,False,,,,28.739505702548225,18.0,True,25.7,45.0,37.785714285714285
24,4,2023-01-14,2023-01-10,development,direct,winter_test_like,0.0,False,False,False,False,False,,,,0.0,0.0,False,,,
25,4,2023-01-14,2023-01-10,development,direct,winter_test_like,25.085223118221826,False,False,False,False,False,,,,25.085223118221826,15.0,True,23.0,31.0,30.678571428571427
26,4,2023-01-14,2023-01-10,development,direct,winter_test_like,1.3089823661796938,False,False,False,False,False,,,,1.3089823661796938,0.0,False,9.0,9.0,5.454545454545454
27,4,2023-01-14,2023-01-10,development,direct,winter_test_like,9.62475945113752,False,False,False,False,False,,,,9.62475945113752,5.0,True,19.444444444444443,23.0,26.416666666666668
28,4,2023-01-14,2023-01-10,development,direct,winter_test_like,8.851766937291679,False,False,False,False,False,,,,8.851766937291679,11.0,True,5.8,12.0,5.107142857142857
1,5,2023-01-15,2023-01-10,development,direct,winter_test_like,35.78887620008575,False,False,False,False,False,,,,35.78887620008575,39.0,True,56.7,65.0,81.92857142857143
2,5,2023-01-15,2023-01-10,development,direct,winter_test_like,41.764271349596136,False,False,False,False,False,,,,41.764271349596136,53.0,True,60.1,98.0,67.25
3,5,2023-01-15,2023-01-10,development,direct,winter_test_like,5.255738441785851,False,False,False,False,False,,,,5.255738441785851,7.0,True,30.2,14.0,54.67857142857143
4,5,2023-01-15,2023-01-10,development,direct,winter_test_like,52.107449949848856,False,False,False,False,False,,,,52.107449949848856,38.0,True,75.6,98.0,95.82142857142857
5,5,2023-01-15,2023-01-10,development,direct,winter_test_like,57.88230037948688,False,False,False,False,False,,,,57.88230037948688,93.0,True,115.7,167.0,116.03571428571429
6,5,2023-01-15,2023-01-10,development,direct,winter_test_like,22.511418584020074,False,False,False,False,False,,,,22.511418584020074,30.0,True,22.8,38.0,17.0
7,5,2023-01-15,2023-01-10,development,direct,winter_test_like,10.40241318646184,False,False,False,False,False,,,,10.40241318646184,20.0,True,16.2,26.0,14.892857142857142
8,5,2023-01-15,2023-01-10,development,direct,winter_test_like,14.527565936265695,False,False,False,False,False,,,,14.527565936265695,17.0,True,20.1,31.0,20.821428571428573
9,5,2023-01-15,2023-01-10,development,direct,winter_test_like,26.292365415775784,False,False,False,False,False,,,,26.292365415775784,38.0,True,42.0,63.0,38.392857142857146
10,5,2023-01-15,2023-01-10,development,direct,winter_test_like,46.72016529745082,False,False,False,False,False,,,,46.72016529745082,48.0,True,42.5,86.0,32.142857142857146
11,5,2023-01-15,2023-01-10,development,direct,winter_test_like,29.266776644744166,False,False,False,False,False,,,,29.266776644744166,20.0,True,38.6,39.0,74.64285714285714
12,5,2023-01-15,2023-01-10,development,direct,winter_test_like,18.890011791463444,False,False,False,False,False,,,,18.890011791463444,27.0,True,31.5,47.0,26.785714285714285
13,5,2023-01-15,2023-01-10,development,direct,winter_test_like,39.16765489005509,False,False,False,False,False,,,,39.16765489005509,38.0,True,55.4,77.0,40.42857142857143
14,5,2023-01-15,2023-01-10,development,direct,winter_test_like,45.15171924364089,False,False,False,False,False,,,,45.15171924364089,45.0,True,42.2,73.0,24.607142857142858
15,5,2023-01-15,2023-01-10,development,direct,winter_test_like,43.79552687121549,False,False,False,False,False,,,,43.79552687121549,51.0,True,42.5,80.0,32.17857142857143
16,5,2023-01-15,2023-01-10,development,direct,winter_test_like,30.863398473225082,False,False,False,False,False,,,,30.863398473225082,51.0,True,63.9,72.0,70.89285714285714
17,5,2023-01-15,2023-01-10,development,direct,winter_test_like,23.181920992694433,False,False,False,False,False,,,,23.181920992694433,33.0,True,20.2,24.0,17.392857142857142
18,5,2023-01-15,2023-01-10,development,direct,winter_test_like,22.893310584734692,False,False,False,False,False,,,,22.893310584734692,30.0,True,55.6,83.0,35.285714285714285
19,5,2023-01-15,2023-01-10,development,direct,winter_test_like,56.95443491380735,False,False,False,False,False,,,,56.95443491380735,59.0,True,72.7,176.0,38.607142857142854
20,5,2023-01-15,2023-01-10,development,direct,winter_test_like,31.673984485064437,False,False,False,False,False,,,,31.673984485064437,46.0,True,43.3,58.0,40.5
21,5,2023-01-15,2023-01-10,development,direct,winter_test_like,24.012873459728027,False,False,False,False,False,,,,24.012873459728027,41.0,True,22.7,33.0,20.5
22,5,2023-01-15,2023-01-10,development,direct,winter_test_like,8.7697876335581,False,False,False,False,False,,,,8.7697876335581,0.0,True,9.7,0.0,17.428571428571427
23,5,2023-01-15,2023-01-10,development,direct,winter_test_like,40.47158474176547,False,False,False,False,False,,,,40.47158474176547,27.0,True,40.8,73.0,37.785714285714285
24,5,2023-01-15,2023-01-10,development,direct,winter_test_like,0.0,False,False,False,False,False,,,,0.0,0.0,False,,,
25,5,2023-01-15,2023-01-10,development,direct,winter_test_like,31.11411013776888,False,False,False,False,False,,,,31.11411013776888,30.0,True,30.9,41.0,30.678571428571427
26,5,2023-01-15,2023-01-10,development,direct,winter_test_like,1.2606753048956851,False,False,False,False,False,,,,1.2606753048956851,0.0,False,0.0,0.0,5.454545454545454
27,5,2023-01-15,2023-01-10,development,direct,winter_test_like,13.285901581945353,False,False,False,False,False,,,,13.285901581945353,1.0,True,35.333333333333336,42.0,26.416666666666668
28,5,2023-01-15,2023-01-10,development,direct,winter_test_like,11.872144452664807,False,False,False,False,False,,,,11.872144452664807,25.0,True,5.9,8.0,5.107142857142857
1,6,2023-01-16,2023-01-10,development,direct,winter_test_like,46.85807592921943,False,False,False,False,False,,,,46.85807592921943,47.0,True,58.2,50.0,81.92857142857143
2,6,2023-01-16,2023-01-10,development,direct,winter_test_like,30.818821121132647,False,False,False,False,False,,,,30.818821121132647,41.0,True,66.3,58.0,67.25
3,6,2023-01-16,2023-01-10,development,direct,winter_test_like,23.991419907388217,False,False,False,False,False,,,,23.991419907388217,30.0,True,30.0,10.0,54.67857142857143
4,6,2023-01-16,2023-01-10,development,direct,winter_test_like,23.631344164615996,False,False,False,False,False,,,,23.631344164615996,11.0,True,79.1,77.0,95.82142857142857
5,6,2023-01-16,2023-01-10,development,direct,winter_test_like,62.91095141118659,False,False,False,False,False,,,,62.91095141118659,86.0,True,132.4,95.0,116.03571428571429
6,6,2023-01-16,2023-01-10,development,direct,winter_test_like,20.113964065229457,False,False,False,False,False,,,,20.113964065229457,18.0,True,22.1,23.0,17.0
7,6,2023-01-16,2023-01-10,development,direct,winter_test_like,13.964705128389573,False,False,False,False,False,,,,13.964705128389573,36.0,True,16.1,11.0,14.892857142857142
8,6,2023-01-16,2023-01-10,development,direct,winter_test_like,24.946624570434263,False,False,False,False,False,,,,24.946624570434263,35.0,True,29.8,19.0,20.821428571428573
9,6,2023-01-16,2023-01-10,development,direct,winter_test_like,26.41870416531312,False,False,False,False,False,,,,26.41870416531312,51.0,True,58.6,36.0,38.392857142857146
10,6,2023-01-16,2023-01-10,development,direct,winter_test_like,23.582954800486018,False,False,False,False,False,,,,23.582954800486018,31.0,True,47.1,40.0,32.142857142857146
11,6,2023-01-16,2023-01-10,development,direct,winter_test_like,37.43966284924844,False,False,False,False,False,,,,37.43966284924844,33.0,True,59.2,43.0,74.64285714285714
12,6,2023-01-16,2023-01-10,development,direct,winter_test_like,18.811556338758464,False,False,False,False,False,,,,18.811556338758464,22.0,True,30.5,28.0,26.785714285714285
13,6,2023-01-16,2023-01-10,development,direct,winter_test_like,42.359363037596225,False,False,False,False,False,,,,42.359363037596225,47.0,True,47.3,42.0,40.42857142857143
14,6,2023-01-16,2023-01-10,development,direct,winter_test_like,26.200608531968612,False,False,False,False,False,,,,26.200608531968612,28.0,True,34.3,33.0,24.607142857142858
15,6,2023-01-16,2023-01-10,development,direct,winter_test_like,28.770549706374272,False,False,False,False,False,,,,28.770549706374272,54.0,True,43.1,40.0,32.17857142857143
16,6,2023-01-16,2023-01-10,development,direct,winter_test_like,47.869721402733525,False,False,False,False,False,,,,47.869721402733525,43.0,True,71.4,58.0,70.89285714285714
17,6,2023-01-16,2023-01-10,development,direct,winter_test_like,19.13270409009863,False,False,False,False,False,,,,19.13270409009863,14.0,True,23.2,23.0,17.392857142857142
18,6,2023-01-16,2023-01-10,development,direct,winter_test_like,40.06808011365663,False,False,False,False,False,,,,40.06808011365663,59.0,True,38.2,21.0,35.285714285714285
19,6,2023-01-16,2023-01-10,development,direct,winter_test_like,29.58831450954341,False,False,False,False,False,,,,29.58831450954341,3.0,True,76.5,90.0,38.607142857142854
20,6,2023-01-16,2023-01-10,development,direct,winter_test_like,39.592912910179216,False,False,False,False,False,,,,39.592912910179216,45.0,True,43.6,38.0,40.5
