ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
10,2,2023-01-12,2023-01-10,development,direct,winter_test_like,49.15821414201029,False,False,False,False,False,,,,49.15821414201029,44.0,True,41.8,89.0,32.142857142857146
11,2,2023-01-12,2023-01-10,development,direct,winter_test_like,39.858257212849765,False,False,False,False,False,,,,39.858257212849765,45.0,True,61.7,33.0,74.64285714285714
12,2,2023-01-12,2023-01-10,development,direct,winter_test_like,12.2253263049181,False,False,False,False,False,,,,12.2253263049181,21.0,True,22.1,34.0,26.785714285714285
13,2,2023-01-12,2023-01-10,development,direct,winter_test_like,37.901620013464544,False,False,False,False,False,,,,37.901620013464544,50.0,True,31.3,41.0,40.42857142857143
14,2,2023-01-12,2023-01-10,development,direct,winter_test_like,31.742646278320297,False,False,False,False,False,,,,31.742646278320297,32.0,True,20.0,36.0,24.607142857142858
15,2,2023-01-12,2023-01-10,development,direct,winter_test_like,36.73828737706685,False,False,False,False,False,,,,36.73828737706685,45.0,True,37.7,48.0,32.17857142857143
16,2,2023-01-12,2023-01-10,development,direct,winter_test_like,26.812663216710753,False,False,False,False,False,,,,26.812663216710753,46.0,True,62.3,47.0,70.89285714285714
17,2,2023-01-12,2023-01-10,development,direct,winter_test_like,15.741953657354205,False,False,False,False,False,,,,15.741953657354205,20.0,True,11.1,13.0,17.392857142857142
18,2,2023-01-12,2023-01-10,development,direct,winter_test_like,15.299961229690709,False,False,False,False,False,,,,15.299961229690709,19.0,True,38.8,73.0,35.285714285714285
19,2,2023-01-12,2023-01-10,development,direct,winter_test_like,101.39035557559673,False,False,False,False,False,,,,101.39035557559673,58.0,True,44.8,105.0,38.607142857142854
20,2,2023-01-12,2023-01-10,development,direct,winter_test_like,24.415541597532833,False,False,False,False,False,,,,24.415541597532833,36.0,True,46.7,68.0,40.5
21,2,2023-01-12,2023-01-10,development,direct,winter_test_like,17.058596237075125,False,False,False,False,False,,,,17.058596237075125,25.0,True,20.5,29.0,20.5
