ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_XGBoost,pred_LightGBM,fallback_XGBoost,nonfinite_XGBoost,catastrophic_XGBoost,residual_guard_XGBoost,residual_nonfinite_XGBoost,residual_raw_min_XGBoost,residual_raw_max_XGBoost,safety_limit_XGBoost,fallback_LightGBM,nonfinite_LightGBM,catastrophic_LightGBM,residual_guard_LightGBM,residual_nonfinite_LightGBM,residual_raw_min_LightGBM,residual_raw_max_LightGBM,safety_limit_LightGBM,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
22,3,2023-01-13,2023-01-10,development,direct,winter_test_like,2.8086913,3.472174,False,False,False,False,False,,,,False,False,False,False,False,,,,3.0,True,6.4,1.0,17.428571428571427
23,3,2023-01-13,2023-01-10,development,direct,winter_test_like,31.463522,27.522516,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,31.1,56.0,37.785714285714285
24,3,2023-01-13,2023-01-10,development,direct,winter_test_like,11.289098,7.411524,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,3,2023-01-13,2023-01-10,development,direct,winter_test_like,22.464664,21.414402,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,19.0,33.0,30.678571428571427
26,3,2023-01-13,2023-01-10,development,direct,winter_test_like,1.8483135,0.8760812,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,13.0,13.0,5.454545454545454
27,3,2023-01-13,2023-01-10,development,direct,winter_test_like,21.33803,16.840006,False,False,False,False,False,,,,False,False,False,False,False,,,,3.0,True,20.0,23.0,26.416666666666668
28,3,2023-01-13,2023-01-10,development,direct,winter_test_like,15.834005,15.423603,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,3.5,6.0,5.107142857142857
1,4,2023-01-14,2023-01-10,development,direct,winter_test_like,35.622646,33.554867,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,46.2,51.0,81.92857142857143
2,4,2023-01-14,2023-01-10,development,direct,winter_test_like,35.459305,39.29563,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,46.5,75.0,67.25
3,4,2023-01-14,2023-01-10,development,direct,winter_test_like,6.120542,8.45233,False,False,False,False,False,,,,False,False,False,False,False,,,,6.0,True,20.0,15.0,54.67857142857143
4,4,2023-01-14,2023-01-10,development,direct,winter_test_like,37.872585,40.954987,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,46.7,55.0,95.82142857142857
5,4,2023-01-14,2023-01-10,development,direct,winter_test_like,51.231083,54.48901,False,False,False,False,False,,,,False,False,False,False,False,,,,67.0,True,67.7,108.0,116.03571428571429
6,4,2023-01-14,2023-01-10,development,direct,winter_test_like,12.255914,9.633183,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,9.4,12.0,17.0
7,4,2023-01-14,2023-01-10,development,direct,winter_test_like,7.116312,6.693854,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,7.0,11.0,14.892857142857142
