ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_XGBoost,pred_LightGBM,fallback_XGBoost,nonfinite_XGBoost,catastrophic_XGBoost,residual_guard_XGBoost,residual_nonfinite_XGBoost,residual_raw_min_XGBoost,residual_raw_max_XGBoost,safety_limit_XGBoost,fallback_LightGBM,nonfinite_LightGBM,catastrophic_LightGBM,residual_guard_LightGBM,residual_nonfinite_LightGBM,residual_raw_min_LightGBM,residual_raw_max_LightGBM,safety_limit_LightGBM,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
14,6,2023-01-16,2023-01-10,development,direct,winter_test_like,26.16443,24.239265,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,34.3,33.0,24.607142857142858
15,6,2023-01-16,2023-01-10,development,direct,winter_test_like,25.206394,24.783161,False,False,False,False,False,,,,False,False,False,False,False,,,,54.0,True,43.1,40.0,32.17857142857143
16,6,2023-01-16,2023-01-10,development,direct,winter_test_like,48.10164,48.247192,False,False,False,False,False,,,,False,False,False,False,False,,,,43.0,True,71.4,58.0,70.89285714285714
17,6,2023-01-16,2023-01-10,development,direct,winter_test_like,20.431742,17.586185,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,23.2,23.0,17.392857142857142
18,6,2023-01-16,2023-01-10,development,direct,winter_test_like,37.89058,37.489826,False,False,False,False,False,,,,False,False,False,False,False,,,,59.0,True,38.2,21.0,35.285714285714285
19,6,2023-01-16,2023-01-10,development,direct,winter_test_like,42.275135,39.520264,False,False,False,False,False,,,,False,False,False,False,False,,,,3.0,True,76.5,90.0,38.607142857142854
20,6,2023-01-16,2023-01-10,development,direct,winter_test_like,35.598,36.691544,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,43.6,38.0,40.5
21,6,2023-01-16,2023-01-10,development,direct,winter_test_like,33.604324,27.8665,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,31.7,35.0,20.5
22,6,2023-01-16,2023-01-10,development,direct,winter_test_like,6.1374564,7.9078164,False,False,False,False,False,,,,False,False,False,False,False,,,,2.0,True,13.9,6.0,17.428571428571427
23,6,2023-01-16,2023-01-10,development,direct,winter_test_like,47.62013,42.132477,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,67.2,49.0,37.785714285714285
24,6,2023-01-16,2023-01-10,development,direct,winter_test_like,3.4929729,9.01009,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,6,2023-01-16,2023-01-10,development,direct,winter_test_like,25.975737,26.287724,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,35.8,31.0,30.678571428571427
26,6,2023-01-16,2023-01-10,development,direct,winter_test_like,1.6011719,0.77811486,False,False,False,False,False,,,,False,False,False,False,False,,,,1.0,True,5.0,5.0,5.454545454545454
27,6,2023-01-16,2023-01-10,development,direct,winter_test_like,18.587059,19.930204,False,False,False,False,False,,,,False,False,False,False,False,,,,4.0,True,41.0,34.0,26.416666666666668
28,6,2023-01-16,2023-01-10,development,direct,winter_test_like,11.487194,13.219486,False,False,False,False,False,,,,False,False,False,False,False,,,,9.0,True,10.5,21.0,5.107142857142857
1,7,2023-01-17,2023-01-10,development,direct,winter_test_like,49.27125,45.998367,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,60.2,52.0,81.92857142857143
2,7,2023-01-17,2023-01-10,development,direct,winter_test_like,42.343216,43.30906,False,False,False,False,False,,,,False,False,False,False,False,,,,21.0,True,62.3,53.0,67.25
3,7,2023-01-17,2023-01-10,development,direct,winter_test_like,24.251379,26.200481,False,False,False,False,False,,,,False,False,False,False,False,,,,37.0,True,30.8,23.0,54.67857142857143
4,7,2023-01-17,2023-01-10,development,direct,winter_test_like,29.870287,24.936012,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,69.0,68.0,95.82142857142857
5,7,2023-01-17,2023-01-10,development,direct,winter_test_like,107.41545,102.91871,False,False,False,False,False,,,,False,False,False,False,False,,,,100.0,True,133.1,113.0,116.03571428571429
6,7,2023-01-17,2023-01-10,development,direct,winter_test_like,15.9716425,16.25806,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,25.8,38.0,17.0
7,7,2023-01-17,2023-01-10,development,direct,winter_test_like,21.114494,22.067175,False,False,False,False,False,,,,False,False,False,False,False,,,,15.0,True,15.2,13.0,14.892857142857142
8,7,2023-01-17,2023-01-10,development,direct,winter_test_like,29.208641,32.433475,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,25.3,27.0,20.821428571428573
9,7,2023-01-17,2023-01-10,development,direct,winter_test_like,31.843864,27.5963,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,53.0,44.0,38.392857142857146
10,7,2023-01-17,2023-01-10,development,direct,winter_test_like,27.253765,24.931782,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,52.6,61.0,32.142857142857146
11,7,2023-01-17,2023-01-10,development,direct,winter_test_like,40.823917,34.52355,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,47.9,37.0,74.64285714285714
12,7,2023-01-17,2023-01-10,development,direct,winter_test_like,19.758614,18.529938,False,False,False,False,False,,,,False,False,False,False,False,,,,19.0,True,31.3,26.0,26.785714285714285
13,7,2023-01-17,2023-01-10,development,direct,winter_test_like,48.857456,43.34475,False,False,False,False,False,,,,False,False,False,False,False,,,,40.0,True,53.9,57.0,40.42857142857143
14,7,2023-01-17,2023-01-10,development,direct,winter_test_like,28.008669,26.310555,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,41.9,50.0,24.607142857142858
15,7,2023-01-17,2023-01-10,development,direct,winter_test_like,24.727894,25.10481,False,False,False,False,False,,,,False,False,False,False,False,,,,52.0,True,39.6,41.0,32.17857142857143
16,7,2023-01-17,2023-01-10,development,direct,winter_test_like,47.099094,44.787075,False,False,False,False,False,,,,False,False,False,False,False,,,,71.0,True,70.1,45.0,70.89285714285714
17,7,2023-01-17,2023-01-10,development,direct,winter_test_like,14.4767275,13.496909,False,False,False,False,False,,,,False,False,False,False,False,,,,15.0,True,16.4,21.0,17.392857142857142
18,7,2023-01-17,2023-01-10,development,direct,winter_test_like,37.200146,37.903366,False,False,False,False,False,,,,False,False,False,False,False,,,,59.0,True,46.4,29.0,35.285714285714285
19,7,2023-01-17,2023-01-10,development,direct,winter_test_like,37.864964,40.457253,False,False,False,False,False,,,,False,False,False,False,False,,,,5.0,True,71.5,111.0,38.607142857142854
20,7,2023-01-17,2023-01-10,development,direct,winter_test_like,34.81253,34.380936,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,42.4,44.0,40.5
21,7,2023-01-17,2023-01-10,development,direct,winter_test_like,28.22572,22.922977,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,22.9,28.0,20.5
22,7,2023-01-17,2023-01-10,development,direct,winter_test_like,5.884109,7.683411,False,False,False,False,False,,,,False,False,False,False,False,,,,2.0,True,12.4,2.0,17.428571428571427
23,7,2023-01-17,2023-01-10,development,direct,winter_test_like,44.182182,41.043716,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,63.2,58.0,37.785714285714285
24,7,2023-01-17,2023-01-10,development,direct,winter_test_like,2.6919234,8.573934,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,7,2023-01-17,2023-01-10,development,direct,winter_test_like,24.309597,24.561321,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,38.1,38.0,30.678571428571427
26,7,2023-01-17,2023-01-10,development,direct,winter_test_like,1.6918491,2.050676,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,True,0.0,0.0,5.454545454545454
27,7,2023-01-17,2023-01-10,development,direct,winter_test_like,19.031624,18.923744,False,False,False,False,False,,,,False,False,False,False,False,,,,3.0,True,35.8,35.0,26.416666666666668
28,7,2023-01-17,2023-01-10,development,direct,winter_test_like,11.776317,13.058007,False,False,False,False,False,,,,False,False,False,False,False,,,,8.0,True,12.8,25.0,5.107142857142857
1,1,2024-06-21,2024-06-20,development,direct,regular,23.978952,23.144268,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,17.1,17.0,17.5
2,1,2024-06-21,2024-06-20,development,direct,regular,25.14779,22.831799,False,False,False,False,False,,,,False,False,False,False,False,,,,21.0,True,24.0,18.0,31.428571428571427
3,1,2024-06-21,2024-06-20,development,direct,regular,18.949503,17.878271,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,18.8,26.0,16.071428571428573
4,1,2024-06-21,2024-06-20,development,direct,regular,22.217201,24.412142,False,False,False,False,False,,,,False,False,False,False,False,,,,11.0,True,6.9,4.0,12.714285714285714
5,1,2024-06-21,2024-06-20,development,direct,regular,58.105618,58.45218,False,False,False,False,False,,,,False,False,False,False,False,,,,54.0,True,58.4,61.0,78.92857142857143
6,1,2024-06-21,2024-06-20,development,direct,regular,16.778023,17.049984,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,26.6,34.0,27.035714285714285
7,1,2024-06-21,2024-06-20,development,direct,regular,39.960815,38.28767,False,False,False,False,False,,,,False,False,False,False,False,,,,21.0,True,49.4,49.0,61.5
8,1,2024-06-21,2024-06-20,development,direct,regular,23.54098,19.796509,False,False,False,False,False,,,,False,False,False,False,False,,,,31.0,True,15.6,13.0,26.821428571428573
9,1,2024-06-21,2024-06-20,development,direct,regular,22.855778,23.129059,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,26.6,30.0,36.0
10,1,2024-06-21,2024-06-20,development,direct,regular,17.44168,16.445312,False,False,False,False,False,,,,False,False,False,False,False,,,,19.0,True,18.0,19.0,23.107142857142858
11,1,2024-06-21,2024-06-20,development,direct,regular,24.59376,23.834023,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,25.4,31.0,20.25
12,1,2024-06-21,2024-06-20,development,direct,regular,26.214237,23.255161,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,33.7,46.0,29.428571428571427
13,1,2024-06-21,2024-06-20,development,direct,regular,22.60802,21.991734,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,26.6,34.0,35.67857142857143
14,1,2024-06-21,2024-06-20,development,direct,regular,11.441436,11.5233345,False,False,False,False,False,,,,False,False,False,False,False,,,,16.0,True,14.7,19.0,21.25
15,1,2024-06-21,2024-06-20,development,direct,regular,26.57298,25.287483,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,30.1,34.0,37.25
16,1,2024-06-21,2024-06-20,development,direct,regular,58.621815,58.433807,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,57.7,64.0,70.35714285714286
17,1,2024-06-21,2024-06-20,development,direct,regular,13.549412,13.514023,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,20.6,21.0,22.821428571428573
18,1,2024-06-21,2024-06-20,development,direct,regular,18.696436,17.57879,False,False,False,False,False,,,,False,False,False,False,False,,,,17.0,True,19.8,28.0,26.535714285714285
19,1,2024-06-21,2024-06-20,development,direct,regular,24.752327,24.396233,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,14.9,20.0,17.428571428571427
20,1,2024-06-21,2024-06-20,development,direct,regular,25.595951,23.023703,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,33.8,31.0,31.0
21,1,2024-06-21,2024-06-20,development,direct,regular,13.640277,12.341556,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,17.3,20.0,17.821428571428573
22,1,2024-06-21,2024-06-20,development,direct,regular,34.15768,33.8612,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,28.6,25.0,38.535714285714285
23,1,2024-06-21,2024-06-20,development,direct,regular,24.0434,24.968588,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,25.1,19.0,29.428571428571427
24,1,2024-06-21,2024-06-20,development,direct,regular,47.024536,47.464806,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,43.2,50.0,53.32142857142857
25,1,2024-06-21,2024-06-20,development,direct,regular,23.67132,22.063585,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,24.0,24.0,33.285714285714285
26,1,2024-06-21,2024-06-20,development,direct,regular,25.982431,26.06274,False,False,False,False,False,,,,False,False,False,False,False,,,,40.0,True,26.0,24.0,30.857142857142858
27,1,2024-06-21,2024-06-20,development,direct,regular,37.40368,32.774643,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,36.2,33.0,44.142857142857146
28,1,2024-06-21,2024-06-20,development,direct,regular,49.936752,50.394714,False,False,False,False,False,,,,False,False,False,False,False,,,,52.0,True,71.5,52.0,78.75
29,1,2024-06-21,2024-06-20,development,direct,regular,42.36644,40.355446,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,40.9,43.0,51.92857142857143
30,1,2024-06-21,2024-06-20,development,direct,regular,47.270855,48.7032,False,False,False,False,False,,,,False,False,False,False,False,,,,56.0,True,43.1,63.0,45.407407407407405
1,2,2024-06-22,2024-06-20,development,direct,regular,18.992126,18.14158,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,7.5,3.0,17.5
2,2,2024-06-22,2024-06-20,development,direct,regular,20.598358,18.637194,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,16.6,14.0,31.428571428571427
3,2,2024-06-22,2024-06-20,development,direct,regular,15.345877,16.0211,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,8.3,13.0,16.071428571428573
4,2,2024-06-22,2024-06-20,development,direct,regular,19.658451,20.11159,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,8.1,6.0,12.714285714285714
5,2,2024-06-22,2024-06-20,development,direct,regular,46.370876,44.263374,False,False,False,False,False,,,,False,False,False,False,False,,,,31.0,True,52.4,54.0,78.92857142857143
6,2,2024-06-22,2024-06-20,development,direct,regular,14.559417,15.0062895,False,False,False,False,False,,,,False,False,False,False,False,,,,9.0,True,22.7,18.0,27.035714285714285
7,2,2024-06-22,2024-06-20,development,direct,regular,28.044329,27.826462,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,35.5,17.0,61.5
8,2,2024-06-22,2024-06-20,development,direct,regular,16.983242,13.837217,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,14.7,19.0,26.821428571428573
9,2,2024-06-22,2024-06-20,development,direct,regular,22.035841,21.717947,False,False,False,False,False,,,,False,False,False,False,False,,,,9.0,True,23.7,23.0,36.0
10,2,2024-06-22,2024-06-20,development,direct,regular,9.467148,9.5804,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,12.8,13.0,23.107142857142858
11,2,2024-06-22,2024-06-20,development,direct,regular,16.31825,14.01609,False,False,False,False,False,,,,False,False,False,False,False,,,,19.0,True,7.8,9.0,20.25
12,2,2024-06-22,2024-06-20,development,direct,regular,15.605252,14.362306,False,False,False,False,False,,,,False,False,False,False,False,,,,16.0,True,19.3,19.0,29.428571428571427
13,2,2024-06-22,2024-06-20,development,direct,regular,19.667465,18.48338,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,25.7,28.0,35.67857142857143
14,2,2024-06-22,2024-06-20,development,direct,regular,10.228079,10.108655,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,13.9,12.0,21.25
15,2,2024-06-22,2024-06-20,development,direct,regular,21.632927,19.655169,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,27.5,26.0,37.25
16,2,2024-06-22,2024-06-20,development,direct,regular,45.333237,40.19581,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,44.7,51.0,70.35714285714286
17,2,2024-06-22,2024-06-20,development,direct,regular,10.906942,10.862739,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,15.3,11.0,22.821428571428573
18,2,2024-06-22,2024-06-20,development,direct,regular,14.814508,13.132829,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,13.9,10.0,26.535714285714285
19,2,2024-06-22,2024-06-20,development,direct,regular,16.608843,17.165009,False,False,False,False,False,,,,False,False,False,False,False,,,,5.0,True,6.7,7.0,17.428571428571427
20,2,2024-06-22,2024-06-20,development,direct,regular,13.870207,13.116173,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,17.6,17.0,31.0
21,2,2024-06-22,2024-06-20,development,direct,regular,10.064382,9.171545,False,False,False,False,False,,,,False,False,False,False,False,,,,8.0,True,13.4,19.0,17.821428571428573
22,2,2024-06-22,2024-06-20,development,direct,regular,31.645971,30.641068,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,28.3,27.0,38.535714285714285
23,2,2024-06-22,2024-06-20,development,direct,regular,16.759472,17.051577,False,False,False,False,False,,,,False,False,False,False,False,,,,26.0,True,14.2,13.0,29.428571428571427
24,2,2024-06-22,2024-06-20,development,direct,regular,38.401184,39.83576,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,38.2,40.0,53.32142857142857
25,2,2024-06-22,2024-06-20,development,direct,regular,18.244766,15.853466,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,21.6,16.0,33.285714285714285
26,2,2024-06-22,2024-06-20,development,direct,regular,19.784328,20.570013,False,False,False,False,False,,,,False,False,False,False,False,,,,37.0,True,13.4,12.0,30.857142857142858
27,2,2024-06-22,2024-06-20,development,direct,regular,27.084156,25.163067,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,30.3,31.0,44.142857142857146
28,2,2024-06-22,2024-06-20,development,direct,regular,39.80381,41.718918,False,False,False,False,False,,,,False,False,False,False,False,,,,64.0,True,53.3,38.0,78.75
29,2,2024-06-22,2024-06-20,development,direct,regular,33.370247,32.275658,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,35.0,39.0,51.92857142857143
30,2,2024-06-22,2024-06-20,development,direct,regular,41.923653,48.217354,False,False,False,False,False,,,,False,False,False,False,False,,,,49.0,True,43.5,61.0,45.407407407407405
1,3,2024-06-23,2024-06-20,development,direct,regular,30.223093,31.491096,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,12.8,7.0,17.5
2,3,2024-06-23,2024-06-20,development,direct,regular,32.888966,33.738277,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,26.7,18.0,31.428571428571427
3,3,2024-06-23,2024-06-20,development,direct,regular,26.03437,23.019875,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,16.7,16.0,16.071428571428573
4,3,2024-06-23,2024-06-20,development,direct,regular,32.111256,30.579504,False,False,False,False,False,,,,False,False,False,False,False,,,,24.0,True,8.4,5.0,12.714285714285714
5,3,2024-06-23,2024-06-20,development,direct,regular,72.7297,72.72625,False,False,False,False,False,,,,False,False,False,False,False,,,,97.0,True,81.8,97.0,78.92857142857143
6,3,2024-06-23,2024-06-20,development,direct,regular,22.445057,25.40449,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,35.6,40.0,27.035714285714285
7,3,2024-06-23,2024-06-20,development,direct,regular,49.26083,47.11909,False,False,False,False,False,,,,False,False,False,False,False,,,,50.0,True,58.0,51.0,61.5
8,3,2024-06-23,2024-06-20,development,direct,regular,34.814854,32.808228,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,29.0,33.0,26.821428571428573
9,3,2024-06-23,2024-06-20,development,direct,regular,47.98021,45.927933,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,55.6,79.0,36.0
10,3,2024-06-23,2024-06-20,development,direct,regular,22.071184,24.205662,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,32.8,43.0,23.107142857142858
11,3,2024-06-23,2024-06-20,development,direct,regular,25.986105,24.303328,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,16.4,19.0,20.25
12,3,2024-06-23,2024-06-20,development,direct,regular,30.464893,29.89297,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,37.7,44.0,29.428571428571427
13,3,2024-06-23,2024-06-20,development,direct,regular,36.09504,35.710995,False,False,False,False,False,,,,False,False,False,False,False,,,,48.0,True,47.4,61.0,35.67857142857143
14,3,2024-06-23,2024-06-20,development,direct,regular,20.06943,21.561249,False,False,False,False,False,,,,False,False,False,False,False,,,,15.0,True,31.6,41.0,21.25
15,3,2024-06-23,2024-06-20,development,direct,regular,37.761837,35.591927,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,41.2,45.0,37.25
16,3,2024-06-23,2024-06-20,development,direct,regular,74.16832,70.78184,False,False,False,False,False,,,,False,False,False,False,False,,,,82.0,True,73.6,84.0,70.35714285714286
17,3,2024-06-23,2024-06-20,development,direct,regular,19.96258,20.979937,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,34.8,35.0,22.821428571428573
18,3,2024-06-23,2024-06-20,development,direct,regular,30.280396,27.743872,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,37.1,51.0,26.535714285714285
19,3,2024-06-23,2024-06-20,development,direct,regular,31.212585,29.690414,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,23.8,40.0,17.428571428571427
20,3,2024-06-23,2024-06-20,development,direct,regular,27.99199,28.078075,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,35.9,35.0,31.0
21,3,2024-06-23,2024-06-20,development,direct,regular,17.552929,15.569895,False,False,False,False,False,,,,False,False,False,False,False,,,,17.0,True,20.4,26.0,17.821428571428573
22,3,2024-06-23,2024-06-20,development,direct,regular,52.343018,48.171413,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,55.1,67.0,38.535714285714285
23,3,2024-06-23,2024-06-20,development,direct,regular,33.712254,34.556786,False,False,False,False,False,,,,False,False,False,False,False,,,,32.0,True,38.1,49.0,29.428571428571427
24,3,2024-06-23,2024-06-20,development,direct,regular,64.0915,68.16356,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,68.6,79.0,53.32142857142857
25,3,2024-06-23,2024-06-20,development,direct,regular,35.685703,34.817047,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,40.6,43.0,33.285714285714285
26,3,2024-06-23,2024-06-20,development,direct,regular,38.546947,37.064014,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,39.9,58.0,30.857142857142858
27,3,2024-06-23,2024-06-20,development,direct,regular,53.076874,48.65926,False,False,False,False,False,,,,False,False,False,False,False,,,,42.0,True,64.4,79.0,44.142857142857146
28,3,2024-06-23,2024-06-20,development,direct,regular,79.68366,77.99726,False,False,False,False,False,,,,False,False,False,False,False,,,,76.0,True,108.8,109.0,78.75
29,3,2024-06-23,2024-06-20,development,direct,regular,53.95511,49.365692,False,False,False,False,False,,,,False,False,False,False,False,,,,50.0,True,65.1,75.0,51.92857142857143
30,3,2024-06-23,2024-06-20,development,direct,regular,59.036915,58.6189,False,False,False,False,False,,,,False,False,False,False,False,,,,76.0,True,73.0,115.0,45.407407407407405
1,4,2024-06-24,2024-06-20,development,direct,regular,49.88187,49.9788,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,22.4,30.0,17.5
2,4,2024-06-24,2024-06-20,development,direct,regular,42.87233,45.576744,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,38.7,58.0,31.428571428571427
3,4,2024-06-24,2024-06-20,development,direct,regular,33.788162,37.903378,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,23.4,27.0,16.071428571428573
4,4,2024-06-24,2024-06-20,development,direct,regular,14.267714,14.727949,False,False,False,False,False,,,,False,False,False,False,False,,,,8.0,True,22.9,47.0,12.714285714285714
5,4,2024-06-24,2024-06-20,development,direct,regular,120.73993,133.80627,False,False,False,False,False,,,,False,False,False,False,False,,,,123.0,True,105.9,112.0,78.92857142857143
6,4,2024-06-24,2024-06-20,development,direct,regular,38.603825,41.191822,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,33.7,36.0,27.035714285714285
7,4,2024-06-24,2024-06-20,development,direct,regular,104.00756,131.09709,False,False,False,False,False,,,,False,False,False,False,False,,,,62.0,True,66.4,52.0,61.5
8,4,2024-06-24,2024-06-20,development,direct,regular,41.625156,44.8626,False,False,False,False,False,,,,False,False,False,False,False,,,,26.0,True,36.4,31.0,26.821428571428573
9,4,2024-06-24,2024-06-20,development,direct,regular,64.381744,69.85192,False,False,False,False,False,,,,False,False,False,False,False,,,,71.0,True,39.6,51.0,36.0
10,4,2024-06-24,2024-06-20,development,direct,regular,42.59774,48.675957,False,False,False,False,False,,,,False,False,False,False,False,,,,48.0,True,28.1,27.0,23.107142857142858
11,4,2024-06-24,2024-06-20,development,direct,regular,29.346579,33.358826,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,26.5,40.0,20.25
12,4,2024-06-24,2024-06-20,development,direct,regular,64.576996,73.0052,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,29.3,26.0,29.428571428571427
13,4,2024-06-24,2024-06-20,development,direct,regular,75.899185,89.11131,False,False,False,False,False,,,,False,False,False,False,False,,,,95.0,True,43.8,48.0,35.67857142857143
14,4,2024-06-24,2024-06-20,development,direct,regular,39.515747,43.357635,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,21.6,16.0,21.25
15,4,2024-06-24,2024-06-20,development,direct,regular,50.564564,52.31672,False,False,False,False,False,,,,False,False,False,False,False,,,,39.0,True,45.4,46.0,37.25
16,4,2024-06-24,2024-06-20,development,direct,regular,126.61285,151.23436,False,False,False,False,False,,,,False,False,False,False,False,,,,140.0,True,75.7,77.0,70.35714285714286
17,4,2024-06-24,2024-06-20,development,direct,regular,47.77204,54.817688,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,23.6,23.0,22.821428571428573
18,4,2024-06-24,2024-06-20,development,direct,regular,55.74907,70.30591,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,29.5,15.0,26.535714285714285
19,4,2024-06-24,2024-06-20,development,direct,regular,32.94957,31.6332,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,23.4,30.0,17.428571428571427
20,4,2024-06-24,2024-06-20,development,direct,regular,55.40257,61.816296,False,False,False,False,False,,,,False,False,False,False,False,,,,53.0,True,27.0,18.0,31.0
21,4,2024-06-24,2024-06-20,development,direct,regular,41.44913,44.150715,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,21.3,26.0,17.821428571428573
22,4,2024-06-24,2024-06-20,development,direct,regular,49.661232,54.8537,False,False,False,False,False,,,,False,False,False,False,False,,,,53.0,True,45.8,50.0,38.535714285714285
23,4,2024-06-24,2024-06-20,development,direct,regular,31.43983,31.706179,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,35.7,36.0,29.428571428571427
24,4,2024-06-24,2024-06-20,development,direct,regular,67.403336,61.700375,False,False,False,False,False,,,,False,False,False,False,False,,,,60.0,True,58.0,61.0,53.32142857142857
25,4,2024-06-24,2024-06-20,development,direct,regular,68.62253,72.79481,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,33.5,30.0,33.285714285714285
26,4,2024-06-24,2024-06-20,development,direct,regular,83.204025,89.70579,False,False,False,False,False,,,,False,False,False,False,False,,,,76.0,True,48.7,53.0,30.857142857142858
27,4,2024-06-24,2024-06-20,development,direct,regular,50.166695,69.3382,False,False,False,False,False,,,,False,False,False,False,False,,,,57.0,True,49.0,41.0,44.142857142857146
28,4,2024-06-24,2024-06-20,development,direct,regular,99.97288,93.00202,False,False,False,False,False,,,,False,False,False,False,False,,,,123.0,True,79.7,85.0,78.75
29,4,2024-06-24,2024-06-20,development,direct,regular,62.520508,56.00704,False,False,False,False,False,,,,False,False,False,False,False,,,,68.0,True,61.1,68.0,51.92857142857143
30,4,2024-06-24,2024-06-20,development,direct,regular,51.123516,48.75441,False,False,False,False,False,,,,False,False,False,False,False,,,,76.0,True,64.1,87.0,45.407407407407405
