DateKey,systemic_autoencoder_score,systemic_autoencoder_flag,autoencoder_split
2021-10-19,0.2517823,False,train
2021-10-20,0.25914517,False,train
2021-10-21,0.26267537,False,train
2021-10-22,0.26396078,False,train
2021-10-23,0.27727187,False,train
2021-10-24,0.27301168,False,train
2021-10-25,0.2756842,False,train
2021-10-26,0.26820427,False,train
2021-10-27,0.27952614,False,train
2021-10-28,0.27246094,False,train
2021-10-29,0.2794295,False,train
2021-10-30,0.27880886,False,train
2021-10-31,0.29270738,False,train
2021-11-01,0.29623535,False,train
2021-11-02,0.2811173,False,train
2021-11-03,0.3074742,False,train
2021-11-04,0.31349877,False,train
2021-11-05,0.32949236,False,train
2021-11-06,0.30164942,False,train
2021-11-07,0.31179318,False,train
2021-11-08,0.30799502,False,train
2021-11-09,0.3002842,False,train
2021-11-10,0.29493442,False,train
2021-11-11,0.3023736,False,train
2021-11-12,0.3074266,False,train
2021-11-13,0.3162565,False,train
2021-11-14,0.297764,False,train
2021-11-15,0.3253662,False,train
2021-11-16,0.3169511,False,train
2021-11-17,0.3175807,False,train
2021-11-18,0.2904071,False,train
2021-11-19,0.29090628,False,train
2021-11-20,0.3063502,False,train
2021-11-21,0.29692927,False,train
2021-11-22,0.29626477,False,train
2021-11-23,0.28863373,False,train
2021-11-24,0.29143757,False,train
2021-11-25,0.27726287,False,train
2021-11-26,0.27369875,False,train
2021-11-27,0.27989385,False,train
2021-11-28,0.29005024,False,train
2021-11-29,0.36876243,False,train
2021-11-30,0.39380893,False,train
2021-12-01,0.39373773,False,train
2021-12-02,0.39413437,False,train
2021-12-03,0.39152953,False,train
2021-12-04,0.39265528,False,train
2021-12-05,0.37656835,False,train
2021-12-06,0.3638682,False,train
2021-12-07,0.36362207,False,train
2021-12-08,0.34916243,False,train
2021-12-09,0.33975568,False,train
2021-12-10,0.38209945,False,train
2021-12-11,0.33498847,False,train
2021-12-12,0.32415015,False,train
2021-12-13,0.32867643,False,train
2021-12-14,0.35491765,False,train
2021-12-15,0.33806604,False,train
2021-12-16,0.31364062,False,train
2021-12-17,0.318491,False,train
2021-12-18,0.3237397,False,train
2021-12-19,0.34646654,False,train
2021-12-20,0.3418121,False,train
2021-12-21,0.34104443,False,train
2021-12-22,0.3330388,False,train
2021-12-23,0.3508476,False,train
2021-12-24,0.34746101,False,train
2021-12-25,0.34090558,False,train
2021-12-26,0.27053556,False,train
2021-12-27,0.26203012,False,train
2021-12-28,0.24002965,False,train
2021-12-29,0.23274033,False,train
2021-12-30,0.24764068,False,train
2021-12-31,0.2722211,False,train
2022-01-01,0.2701872,False,train
2022-01-02,0.25502264,False,train
2022-01-03,0.2378447,False,train
2022-01-04,0.24669851,False,train
2022-01-05,0.27221286,False,train
2022-01-06,0.253594,False,train
2022-01-07,0.22605914,False,train
2022-01-08,0.21992275,False,train
2022-01-09,0.21401773,False,train
2022-01-10,0.21842767,False,train
2022-01-11,0.2196376,False,train
2022-01-12,0.22050716,False,train
2022-01-13,0.26126352,False,train
2022-01-14,0.25410223,False,train
2022-01-15,0.24768165,False,train
2022-01-16,0.25563082,False,train
2022-01-17,0.26428592,False,train
2022-01-18,0.24671564,False,train
2022-01-19,0.2561945,False,train
2022-01-20,0.24467956,False,train
2022-01-21,0.22515182,False,train
2022-01-22,0.21991616,False,train
2022-01-23,0.21702509,False,train
2022-01-24,0.21666895,False,train
2022-01-25,0.22924039,False,train
2022-01-26,0.22945006,False,train
2022-01-27,0.2099598,False,train
2022-01-28,0.21923712,False,train
2022-01-29,0.2088382,False,train
2022-01-30,0.20911723,False,train
2022-01-31,0.21522143,False,train
2022-02-01,0.21379665,False,train
2022-02-02,0.215227,False,train
2022-02-03,0.20547102,False,train
2022-02-04,0.20214236,False,train
2022-02-05,0.20232996,False,train
2022-02-06,0.19054155,False,train
2022-02-07,0.19086072,False,train
2022-02-08,0.19469336,False,train
2022-02-09,0.1932012,False,train
2022-02-10,0.19204879,False,train
2022-02-11,0.19001138,False,train
2022-02-12,0.19387205,False,train
2022-02-13,0.19536904,False,train
2022-02-14,0.1900518,False,train
2022-02-15,0.20228864,False,train
2022-02-16,0.19300729,False,train
2022-02-17,0.20580646,False,train
2022-02-18,0.20768246,False,train
2022-02-19,0.21365502,False,train
2022-02-20,0.22013937,False,train
2022-02-21,0.21780089,False,train
2022-02-22,0.21302421,False,train
2022-02-23,0.2149526,False,train
2022-02-24,0.22287947,False,train
2022-02-25,0.22266693,False,train
2022-02-26,0.21647866,False,train
2022-02-27,0.20995712,False,train
2022-02-28,0.21970898,False,train
2022-03-01,0.24151094,False,train
2022-03-02,0.25116736,False,train
2022-03-03,0.25153065,False,train
2022-03-04,0.24752697,False,train
2022-03-05,0.24077545,False,train
2022-03-06,0.244513,False,train
2022-03-07,0.2609147,False,train
2022-03-08,0.27024168,False,train
2022-03-09,0.26738426,False,train
2022-03-10,0.26575866,False,train
2022-03-11,0.26456848,False,train
2022-03-12,0.25075337,False,train
2022-03-13,0.24986736,False,train
2022-03-14,0.26270038,False,train
2022-03-15,0.2568669,False,train
2022-03-16,0.2567454,False,train
2022-03-17,0.2648541,False,train
2022-03-18,0.26426342,False,train
2022-03-19,0.27133036,False,train
2022-03-20,0.25917205,False,train
2022-03-21,0.25113842,False,train
2022-03-22,0.25428945,False,train
2022-03-23,0.25288695,False,train
2022-03-24,0.25232562,False,train
2022-03-25,0.26573518,False,train
2022-03-26,0.27031356,False,train
2022-03-27,0.269341,False,train
2022-03-28,0.2678045,False,train
2022-03-29,0.2562016,False,train
2022-03-30,0.25495806,False,train
2022-03-31,0.25701442,False,train
2022-04-01,0.26600784,False,train
2022-04-02,0.26324594,False,train
2022-04-03,0.26324543,False,train
2022-04-04,0.2619036,False,train
2022-04-05,0.26125655,False,train
2022-04-06,0.26167336,False,train
2022-04-07,0.2887198,False,train
2022-04-08,0.32211632,False,train
2022-04-09,0.33110738,False,train
2022-04-10,0.31488773,False,train
2022-04-11,0.31342033,False,train
2022-04-12,0.3042426,False,train
2022-04-13,0.3026352,False,train
2022-04-14,0.29610243,False,train
2022-04-15,0.29383674,False,train
2022-04-16,0.2895495,False,train
2022-04-17,0.30385438,False,train
2022-04-18,0.32135513,False,train
2022-04-19,0.3145619,False,train
2022-04-20,0.30751866,False,train
2022-04-21,0.30642143,False,train
2022-04-22,0.2803431,False,train
2022-04-23,0.30136183,False,train
2022-04-24,0.32839236,False,train
2022-04-25,0.34825796,False,train
2022-04-26,0.35532266,False,train
2022-04-27,0.3454611,False,train
2022-04-28,0.35333717,False,train
2022-04-29,0.3624347,False,train
2022-04-30,0.34457675,False,train
2022-05-01,0.3456531,False,train
2022-05-02,0.32509115,False,train
2022-05-03,0.32794842,False,train
2022-05-04,0.31706634,False,train
2022-05-05,0.29619145,False,train
2022-05-06,0.27033418,False,train
2022-05-07,0.2593334,False,train
2022-05-08,0.2541763,False,train
2022-05-09,0.27191603,False,train
2022-05-10,0.26625896,False,train
2022-05-11,0.27529672,False,train
2022-05-12,0.25935826,False,train
2022-05-13,0.2665481,False,train
2022-05-14,0.27409402,False,train
2022-05-15,0.24368295,False,train
2022-05-16,0.24625447,False,train
2022-05-17,0.25016853,False,train
2022-05-18,0.24089372,False,train
2022-05-19,0.24576811,False,train
2022-05-20,0.26788998,False,train
2022-05-21,0.25367287,False,train
2022-05-22,0.21698569,False,train
2022-05-23,0.22438124,False,train
2022-05-24,0.24345776,False,train
2022-05-25,0.25219285,False,train
2022-05-26,0.24133828,False,train
2022-05-27,0.24268119,False,train
2022-05-28,0.24992067,False,train
2022-05-29,0.27375442,False,train
2022-05-30,0.29773375,False,train
2022-05-31,0.2988864,False,train
2022-06-01,0.29120865,False,train
2022-06-02,0.27432057,False,train
2022-06-03,0.2821591,False,train
2022-06-04,0.27569902,False,train
2022-06-05,0.277211,False,train
2022-06-06,0.29943928,False,train
2022-06-07,0.31083822,False,train
2022-06-08,0.28978288,False,train
2022-06-09,0.27757263,False,train
2022-06-10,0.28410605,False,train
2022-06-11,0.28897083,False,train
2022-06-12,0.31390926,False,train
2022-06-13,0.31263968,False,train
2022-06-14,0.32034215,False,train
2022-06-15,0.3268379,False,train
2022-06-16,0.3165303,False,train
2022-06-17,0.33261508,False,train
2022-06-18,0.33910418,False,train
2022-06-19,0.33698872,False,train
2022-06-20,0.33909285,False,train
2022-06-21,0.3232039,False,train
2022-06-22,0.33315718,False,train
2022-06-23,0.32215214,False,train
2022-06-24,0.31675145,False,train
2022-06-25,0.32493603,False,train
2022-06-26,0.30265728,False,train
2022-06-27,0.27650696,False,train
2022-06-28,0.28723487,False,train
2022-06-29,0.317731,False,train
2022-06-30,0.31607336,False,train
2022-07-01,0.3283948,False,train
2022-07-02,0.32941985,False,train
2022-07-03,0.3313462,False,train
2022-07-04,0.33659878,False,train
2022-07-05,0.33715868,False,train
2022-07-06,0.33650902,False,train
2022-07-07,0.3232888,False,train
2022-07-08,0.33152968,False,train
2022-07-09,0.30993286,False,train
2022-07-10,0.2957647,False,train
2022-07-11,0.3006376,False,train
2022-07-12,0.291331,False,train
2022-07-13,0.28672144,False,train
2022-07-14,0.28127867,False,train
2022-07-15,0.27172488,False,train
2022-07-16,0.26123938,False,train
2022-07-17,0.28121132,False,train
2022-07-18,0.30863243,False,train
2022-07-19,0.2966751,False,train
2022-07-20,0.29860932,False,train
2022-07-21,0.28232032,False,train
2022-07-22,0.28730026,False,train
2022-07-23,0.2925003,False,train
2022-07-24,0.31437784,False,train
2022-07-25,0.34940532,False,train
2022-07-26,0.32746807,False,train
2022-07-27,0.2937276,False,train
2022-07-28,0.28658548,False,train
2022-07-29,0.29113773,False,train
2022-07-30,0.2906195,False,train
2022-07-31,0.28128242,False,train
2022-08-01,0.26605383,False,train
2022-08-02,0.26399916,False,train
2022-08-03,0.2597819,False,train
2022-08-04,0.26308814,False,train
2022-08-05,0.28385064,False,train
2022-08-06,0.27091244,False,train
2022-08-07,0.27236414,False,train
2022-08-08,0.27944046,False,train
2022-08-09,0.29136637,False,train
2022-08-10,0.2914014,False,train
2022-08-11,0.26604888,False,train
2022-08-12,0.2607252,False,train
2022-08-13,0.25345686,False,train
2022-08-14,0.23715445,False,train
2022-08-15,0.21491799,False,train
2022-08-16,0.21090375,False,train
2022-08-17,0.21611232,False,train
2022-08-18,0.22169843,False,train
2022-08-19,0.22519203,False,train
2022-08-20,0.22821651,False,train
2022-08-21,0.21009736,False,train
2022-08-22,0.20824873,False,train
2022-08-23,0.20856361,False,train
2022-08-24,0.21453941,False,train
2022-08-25,0.20883062,False,train
2022-08-26,0.21383657,False,train
2022-08-27,0.2159011,False,train
2022-08-28,0.21270645,False,train
2022-08-29,0.21784033,False,train
2022-08-30,0.21614623,False,train
2022-08-31,0.23222578,False,train
2022-09-01,0.22172236,False,train
2022-09-02,0.20955242,False,train
2022-09-03,0.21130876,False,train
2022-09-04,0.21574967,False,train
2022-09-05,0.21232463,False,train
2022-09-06,0.20801593,False,train
2022-09-07,0.22574078,False,train
2022-09-08,0.22170696,False,train
2022-09-09,0.22462922,False,train
2022-09-10,0.22208288,False,train
2022-09-11,0.23279233,False,train
2022-09-12,0.23273271,False,train
2022-09-13,0.22474122,False,train
2022-09-14,0.24345475,False,train
2022-09-15,0.24202223,False,train
2022-09-16,0.25062642,False,train
2022-09-17,0.24448203,False,train
2022-09-18,0.27239597,False,train
2022-09-19,0.26226676,False,train
2022-09-20,0.2466886,False,train
2022-09-21,0.25735033,False,train
2022-09-22,0.26216894,False,train
2022-09-23,0.25070253,False,train
2022-09-24,0.24119692,False,train
2022-09-25,0.2376679,False,train
2022-09-26,0.2467585,False,train
2022-09-27,0.24738666,False,train
2022-09-28,0.2540529,False,train
2022-09-29,0.25111854,False,train
2022-09-30,0.25149357,False,train
2022-10-01,0.2523078,False,train
2022-10-02,0.2425577,False,train
2022-10-03,0.25410116,False,train
2022-10-04,0.2472155,False,train
2022-10-05,0.26381513,False,train
2022-10-06,0.24944377,False,train
2022-10-07,0.2726139,False,train
2022-10-08,0.27184606,False,train
2022-10-09,0.2602666,False,train
2022-10-10,0.2577353,False,train
2022-10-11,0.2608056,False,train
2022-10-12,0.26326,False,train
2022-10-13,0.2546584,False,train
2022-10-14,0.26376033,False,train
2022-10-15,0.26032597,False,train
2022-10-16,0.25136986,False,train
2022-10-17,0.269688,False,train
2022-10-18,0.2813227,False,train
2022-10-19,0.29950464,False,train
2022-10-20,0.28198683,False,train
2022-10-21,0.30361965,False,train
2022-10-22,0.29666245,False,train
2022-10-23,0.27896628,False,train
2022-10-24,0.29816106,False,train
2022-10-25,0.29350635,False,train
2022-10-26,0.30076233,False,train
2022-10-27,0.29522964,False,train
2022-10-28,0.303878,False,train
2022-10-29,0.2921743,False,train
2022-10-30,0.27715918,False,train
2022-10-31,0.28316,False,train
2022-11-01,0.2744791,False,train
2022-11-02,0.2691886,False,train
2022-11-03,0.25883165,False,train
2022-11-04,0.28264296,False,train
2022-11-05,0.2709899,False,train
2022-11-06,0.26938227,False,train
2022-11-07,0.27311543,False,train
2022-11-08,0.28521645,False,train
2022-11-09,0.2847698,False,train
2022-11-10,0.292399,False,train
2022-11-11,0.30844146,False,train
2022-11-12,0.29837072,False,train
2022-11-13,0.28092986,False,train
2022-11-14,0.2955325,False,train
2022-11-15,0.27852973,False,train
2022-11-16,0.2723234,False,train
2022-11-17,0.2681487,False,train
2022-11-18,0.2784592,False,train
2022-11-19,0.28965327,False,train
2022-11-20,0.27565655,False,train
2022-11-21,0.2726412,False,train
2022-11-22,0.26521963,False,train
2022-11-23,0.25935754,False,train
2022-11-24,0.24914494,False,train
2022-11-25,0.2534231,False,train
2022-11-26,0.25200266,False,train
2022-11-27,0.27895054,False,train
2022-11-28,0.31702286,False,train
2022-11-29,0.3291615,False,train
2022-11-30,0.32814342,False,train
2022-12-01,0.31019348,False,train
2022-12-02,0.33693042,False,train
2022-12-03,0.34887028,False,train
2022-12-04,0.33909693,False,train
2022-12-05,0.323973,False,train
2022-12-06,0.34182784,False,train
2022-12-07,0.32320884,False,train
2022-12-08,0.32222867,False,train
2022-12-09,0.3091498,False,train
2022-12-10,0.30464187,False,train
2022-12-11,0.3083554,False,train
2022-12-12,0.3011467,False,train
2022-12-13,0.31598303,False,train
2022-12-14,0.31290856,False,train
2022-12-15,0.30285573,False,train
2022-12-16,0.29977655,False,train
2022-12-17,0.3067084,False,train
2022-12-18,0.33782494,False,train
2022-12-19,0.3119591,False,train
2022-12-20,0.3309414,False,train
2022-12-21,0.3066392,False,train
2022-12-22,0.3133513,False,train
2022-12-23,0.30671215,False,train
2022-12-24,0.33198875,False,train
2022-12-25,0.30650142,False,train
2022-12-26,0.28672266,False,train
2022-12-27,0.27315405,False,train
2022-12-28,0.24040979,False,train
2022-12-29,0.2615036,False,train
2022-12-30,0.267682,False,train
2022-12-31,0.2828728,False,train
2023-01-01,0.29824203,False,train
2023-01-02,0.26159582,False,train
2023-01-03,0.26113755,False,train
2023-01-04,0.29306406,False,train
2023-01-05,0.2883108,False,train
2023-01-06,0.3058979,False,train
2023-01-07,0.30384377,False,train
2023-01-08,0.2977987,False,train
2023-01-09,0.2880043,False,train
2023-01-10,0.288602,False,train
2023-01-11,0.28757516,False,train
2023-01-12,0.28305122,False,train
2023-01-13,0.27637565,False,train
2023-01-14,0.30751652,False,train
2023-01-15,0.2944298,False,train
2023-01-16,0.3067887,False,train
2023-01-17,0.32644522,False,train
2023-01-18,0.33504894,False,train
2023-01-19,0.3033734,False,train
2023-01-20,0.309422,False,train
2023-01-21,0.31080693,False,train
2023-01-22,0.29623494,False,train
2023-01-23,0.3315354,False,train
2023-01-24,0.34025013,False,train
2023-01-25,0.34557614,False,train
2023-01-26,0.3365373,False,train
2023-01-27,0.34654018,False,train
2023-01-28,0.31489468,False,train
2023-01-29,0.32457107,False,train
2023-01-30,0.30851716,False,train
2023-01-31,0.3182453,False,train
2023-02-01,0.32259056,False,train
2023-02-02,0.31175387,False,train
2023-02-03,0.3239545,False,train
2023-02-04,0.4781933,False,train
2023-02-05,0.49392372,False,train
2023-02-06,0.5065888,False,train
2023-02-07,0.50836253,False,train
2023-02-08,0.4742019,False,train
2023-02-09,0.47431558,False,train
2023-02-10,0.4394594,False,train
2023-02-11,0.43824795,False,train
2023-02-12,0.45103025,False,train
2023-02-13,0.45681882,False,train
2023-02-14,0.45384833,False,train
2023-02-15,0.44323137,False,train
2023-02-16,0.45245397,False,train
2023-02-17,0.42347425,False,train
2023-02-18,0.41183794,False,train
2023-02-19,0.41331762,False,train
2023-02-20,0.39620355,False,train
2023-02-21,0.38232163,False,train
2023-02-22,0.36139113,False,train
2023-02-23,0.35744536,False,train
2023-02-24,0.3632661,False,train
2023-02-25,0.38093698,False,train
2023-02-26,0.41304144,False,train
2023-02-27,0.41692206,False,train
2023-02-28,0.44452995,False,train
2023-03-01,0.4379946,False,train
2023-03-02,0.39718816,False,train
2023-03-03,0.39264762,False,train
2023-03-04,0.27385285,False,train
2023-03-05,0.27360046,False,train
2023-03-06,0.27210435,False,train
2023-03-07,0.26294184,False,train
2023-03-08,0.29035035,False,train
2023-03-09,0.28613642,False,train
2023-03-10,0.29961798,False,train
2023-03-11,0.29560393,False,train
2023-03-12,0.28863013,False,train
2023-03-13,0.30745712,False,train
2023-03-14,0.3163762,False,train
2023-03-15,0.29700303,False,train
2023-03-16,0.29731116,False,train
2023-03-17,0.29835185,False,train
2023-03-18,0.3224933,False,train
2023-03-19,0.31492293,False,train
2023-03-20,0.33008793,False,train
2023-03-21,0.31748077,False,train
2023-03-22,0.33557588,False,train
2023-03-23,0.32906175,False,train
2023-03-24,0.3406409,False,train
2023-03-25,0.3480273,False,train
2023-03-26,0.3442257,False,train
2023-03-27,0.3667889,False,train
2023-03-28,0.37891537,False,train
2023-03-29,0.3719721,False,train
2023-03-30,0.36501488,False,train
2023-03-31,0.38277847,False,train
2023-04-01,0.39560494,False,train
2023-04-02,0.38363186,False,train
2023-04-03,0.37489802,False,train
2023-04-04,0.3724213,False,train
2023-04-05,0.33892277,False,train
2023-04-06,0.33324552,False,train
2023-04-07,0.3495899,False,train
2023-04-08,0.3431825,False,train
2023-04-09,0.33741772,False,train
2023-04-10,0.33032075,False,train
2023-04-11,0.33385324,False,train
2023-04-12,0.34218928,False,train
2023-04-13,0.34005487,False,train
2023-04-14,0.32869858,False,train
2023-04-15,0.31865588,False,train
2023-04-16,0.30951008,False,train
2023-04-17,0.30192527,False,train
2023-04-18,0.286525,False,train
2023-04-19,0.28732035,False,train
2023-04-20,0.28412074,False,train
2023-04-21,0.27273074,False,train
2023-04-22,0.26405868,False,train
2023-04-23,0.26818198,False,train
2023-04-24,0.25745466,False,train
2023-04-25,0.2515682,False,train
2023-04-26,0.2545883,False,train
2023-04-27,0.25467822,False,train
